measurement_id;product_id;factory_id;production_volume;is_viral_reorder;total_water_footprint;total_carbon_footprint;waste_percentage;timestamp
SHN_MSR_002329;SKU_000223;FAC_SHN_0010;106;FALSO;31376;43926;100100,0%;2023−08−26
SHN_MSR_002330;SKU_000976;FAC_SHN_0017;146;FALSO;388944;54452;52400,0%;2024−09−21
SHN_MSR_002331;SKU_000962;FAC_SHN_0003;150;FALSO;31500;1848;199100,0%;2024−03−23
SHN_MSR_002332;SKU_000232;FAC_SHN_0018;9104;VERO;673696;1280022;147100,0%;2024−07−18
SHN_MSR_002333;SKU_000223;FAC_SHN_0002;122;FALSO;36112;50557;147700,0%;2023−06−08
SHN_MSR_002334;SKU_000221;FAC_SHN_0005;155;FALSO;392925;15717;162100,0%;2024−10−27
SHN_MSR_002335;SKU_000703;FAC_SHN_0020;194;FALSO;19400;2716;81100,0%;2023−01−28
SHN_MSR_002336;SKU_000659;FAC_SHN_0005;118;FALSO;325680;13027;130700,0%;2023−11−10
SHN_MSR_002337;SKU_000076;FAC_SHN_0012;131;FALSO;161130;6445;67400,0%;2024−04−07
SHN_MSR_002338;SKU_000623;FAC_SHN_0020;90;FALSO;8640;720;170700,0%;2024−08−18
SHN_MSR_002339;SKU_000911;FAC_SHN_0016;135;FALSO;111375;21161;79100,0%;2023−09−24
SHN_MSR_002340;SKU_000890;FAC_SHN_0013;111;FALSO;197136;16428;8500,0%;2023−10−02
SHN_MSR_002341;SKU_000694;FAC_SHN_0003;93;FALSO;213156;17763;101400,0%;2023−04−04
SHN_MSR_002342;SKU_000164;FAC_SHN_0008;124;FALSO;14756;11067;87300,0%;2023−10−11
SHN_MSR_002343;SKU_000132;FAC_SHN_0014;167;FALSO;122912;17208;84500,0%;2023−03−15
SHN_MSR_002344;SKU_000440;FAC_SHN_0001;163;FALSO;29829;1750;118600,0%;2023−07−18
SHN_MSR_002345;SKU_000114;FAC_SHN_0020;188;FALSO;25568;19176;160200,0%;2024−11−19
SHN_MSR_002346;SKU_000333;FAC_SHN_0017;179;FALSO;443025;17721;165800,0%;2023−01−24
SHN_MSR_002347;SKU_000629;FAC_SHN_0008;121;FALSO;35937;21083;157500,0%;2024−09−06
SHN_MSR_002348;SKU_000932;FAC_SHN_0008;79;FALSO;7189;5392;78700,0%;2024−08−30
SHN_MSR_002349;SKU_000887;FAC_SHN_0008;6504;VERO;624384;52032;89900,0%;2023−04−20
SHN_MSR_002350;SKU_000940;FAC_SHN_0005;194;FALSO;39673;75379;150100,0%;2023−03−30
SHN_MSR_002351;SKU_000294;FAC_SHN_0005;154;FALSO;327096;27258;6900,0%;2024−12−10
SHN_MSR_002352;SKU_000175;FAC_SHN_0007;70;FALSO;16548;1379;159600,0%;2023−02−21
SHN_MSR_002353;SKU_000792;FAC_SHN_0006;2558;VERO;686823;402936;105500,0%;2024−11−13
SHN_MSR_002354;SKU_000431;FAC_SHN_0002;110;FALSO;8800;660;114700,0%;2023−05−20
SHN_MSR_002355;SKU_000428;FAC_SHN_0014;8158;VERO;15908100;636324;79900,0%;2023−12−13
SHN_MSR_002356;SKU_000926;FAC_SHN_0011;171;FALSO;117990;472;144400,0%;2024−05−06
SHN_MSR_002357;SKU_000265;FAC_SHN_0002;5189;VERO;352852;493993;168400,0%;2024−03−13
SHN_MSR_002358;SKU_000745;FAC_SHN_0001;5348;VERO;13236300;529452;174900,0%;2023−03−23
SHN_MSR_002359;SKU_000297;FAC_SHN_0014;173;FALSO;146185;27775;149300,0%;2024−09−19
SHN_MSR_002360;SKU_000250;FAC_SHN_0012;127;FALSO;29718;22288;126700,0%;2024−03−19
SHN_MSR_002361;SKU_000194;FAC_SHN_0001;62;FALSO;13113;7693;146600,0%;2024−12−25
SHN_MSR_002362;SKU_000120;FAC_SHN_0012;63;FALSO;45675;8678;99300,0%;2024−12−03
SHN_MSR_002363;SKU_000249;FAC_SHN_0002;76;FALSO;19646;37327;104100,0%;2024−05−31
SHN_MSR_002364;SKU_000129;FAC_SHN_0004;64;FALSO;44160;25907;180800,0%;2024−12−23
SHN_MSR_002365;SKU_000479;FAC_SHN_0010;61;FALSO;57096;4758;66600,0%;2023−10−17
SHN_MSR_002366;SKU_000726;FAC_SHN_0018;85;FALSO;25432;35605;96900,0%;2024−01−02
SHN_MSR_002367;SKU_000924;FAC_SHN_0020;109;FALSO;160884;13407;89800,0%;2024−12−16
SHN_MSR_002368;SKU_000093;FAC_SHN_0018;190;FALSO;24510;18382;72300,0%;2023−08−23
SHN_MSR_002369;SKU_000563;FAC_SHN_0007;2737;VERO;1272705;241814;8000,0%;2024−10−21
SHN_MSR_002370;SKU_000719;FAC_SHN_0006;6609;VERO;4064535;772262;126800,0%;2023−04−17
SHN_MSR_002371;SKU_000066;FAC_SHN_0019;5436;VERO;793656;595242;179600,0%;2023−03−02
SHN_MSR_002372;SKU_000089;FAC_SHN_0003;130;FALSO;27690;16245;95600,0%;2023−10−09
SHN_MSR_002373;SKU_000281;FAC_SHN_0015;6101;VERO;38582724;3215227;123800,0%;2023−11−05
SHN_MSR_002374;SKU_000421;FAC_SHN_0013;6311;VERO;1022382;599797;117200,0%;2024−09−19
SHN_MSR_002375;SKU_000646;FAC_SHN_0011;169;FALSO;22308;13087;13800,0%;2023−04−02
SHN_MSR_002376;SKU_000455;FAC_SHN_0009;160;FALSO;15040;28576;58300,0%;2024−02−16
SHN_MSR_002377;SKU_000356;FAC_SHN_0011;8885;VERO;2185710;1282283;68900,0%;2024−01−29
SHN_MSR_002378;SKU_000204;FAC_SHN_0015;175;FALSO;68600;9604;11700,0%;2023−03−25
SHN_MSR_002379;SKU_000278;FAC_SHN_0015;105;FALSO;61425;11671;145400,0%;2023−03−07
SHN_MSR_002380;SKU_000723;FAC_SHN_0012;156;FALSO;313560;12542;174800,0%;2024−04−13
SHN_MSR_002381;SKU_000049;FAC_SHN_0018;4552;VERO;396024;752446;134100,0%;2024−07−17
SHN_MSR_002382;SKU_000736;FAC_SHN_0002;60;FALSO;2250;132;153800,0%;2024−09−09
SHN_MSR_002383;SKU_000744;FAC_SHN_0005;127;FALSO;79375;15081;165700,0%;2023−03−21
SHN_MSR_002384;SKU_000863;FAC_SHN_0018;52;FALSO;12870;24453;135900,0%;2024−10−07
SHN_MSR_002385;SKU_000536;FAC_SHN_0002;109;FALSO;25942;19456;139300,0%;2023−09−18
SHN_MSR_002386;SKU_000066;FAC_SHN_0009;2164;VERO;315944;236958;98400,0%;2024−06−25
SHN_MSR_002387;SKU_000356;FAC_SHN_0008;8493;VERO;2089278;122571;181200,0%;2023−03−20
SHN_MSR_002388;SKU_000758;FAC_SHN_0008;199;FALSO;1767120;70685;196400,0%;2023−05−16
SHN_MSR_002389;SKU_000769;FAC_SHN_0005;194;FALSO;39867;23389;94700,0%;2024−11−21
SHN_MSR_002390;SKU_000610;FAC_SHN_0018;179;FALSO;113665;21596;108300,0%;2023−09−25
SHN_MSR_002391;SKU_000700;FAC_SHN_0001;94;FALSO;14805;8686;79600,0%;2024−11−28
SHN_MSR_002392;SKU_000034;FAC_SHN_0006;61;FALSO;140605;26715;163600,0%;2024−04−17
SHN_MSR_002393;SKU_000878;FAC_SHN_0013;143;FALSO;92235;54111;99300,0%;2023−08−13
SHN_MSR_002394;SKU_000618;FAC_SHN_0002;54;FALSO;107730;4309;114600,0%;2024−11−30
SHN_MSR_002395;SKU_000310;FAC_SHN_0018;50;FALSO;8560;11984;53100,0%;2024−02−08
SHN_MSR_002396;SKU_000221;FAC_SHN_0003;166;FALSO;420810;16832;143900,0%;2023−11−17
SHN_MSR_002397;SKU_000370;FAC_SHN_0011;117;FALSO;109512;9126;6000,0%;2023−11−23
SHN_MSR_002398;SKU_000127;FAC_SHN_0008;102;FALSO;128928;1805;140600,0%;2023−08−28
SHN_MSR_002399;SKU_000277;FAC_SHN_0005;165;FALSO;403425;23668;123100,0%;2024−10−13
SHN_MSR_002400;SKU_000111;FAC_SHN_0002;62;FALSO;389856;32488;58900,0%;2024−04−03
SHN_MSR_002401;SKU_000948;FAC_SHN_0010;5571;VERO;1537596;902056;92700,0%;2023−08−08
SHN_MSR_002402;SKU_000786;FAC_SHN_0003;140;FALSO;19600;2744;130100,0%;2023−01−12
SHN_MSR_002403;SKU_000517;FAC_SHN_0006;185;FALSO;21460;16095;192300,0%;2024−03−22
SHN_MSR_002404;SKU_000107;FAC_SHN_0020;193;FALSO;28950;16984;95600,0%;2023−01−08
SHN_MSR_002405;SKU_000464;FAC_SHN_0006;82;FALSO;17466;1310;82500,0%;2024−05−16
SHN_MSR_002406;SKU_000087;FAC_SHN_0019;2572;VERO;5324040;212962;195200,0%;2024−04−07
SHN_MSR_002407;SKU_000476;FAC_SHN_0006;54;FALSO;7884;5913;58600,0%;2023−04−02
SHN_MSR_002408;SKU_000601;FAC_SHN_0003;8585;VERO;3562775;2672081;152800,0%;2023−11−27
SHN_MSR_002409;SKU_000945;FAC_SHN_0016;67;FALSO;5628;4221;161600,0%;2023−10−27
SHN_MSR_002410;SKU_000077;FAC_SHN_0017;66;FALSO;246510;986;191500,0%;2024−11−16
SHN_MSR_002411;SKU_000663;FAC_SHN_0019;9437;VERO;1925148;3657781;195100,0%;2024−08−16
SHN_MSR_002412;SKU_000288;FAC_SHN_0004;59;FALSO;7139;5354;121500,0%;2024−04−22
SHN_MSR_002413;SKU_000300;FAC_SHN_0011;199;FALSO;4378;8318;164600,0%;2024−08−04
SHN_MSR_002414;SKU_000693;FAC_SHN_0019;5083;VERO;2409342;2007785;154200,0%;2023−07−04
SHN_MSR_002415;SKU_000205;FAC_SHN_0006;196;FALSO;26656;19992;16700,0%;2024−11−02
SHN_MSR_002416;SKU_000378;FAC_SHN_0009;54;FALSO;27216;20412;18400,0%;2023−12−20
SHN_MSR_002417;SKU_000138;FAC_SHN_0003;109;FALSO;501945;20078;173300,0%;2024−10−02
SHN_MSR_002418;SKU_000369;FAC_SHN_0014;192;FALSO;29088;17065;73700,0%;2024−09−27
SHN_MSR_002419;SKU_000463;FAC_SHN_0007;57;FALSO;118845;6972;148300,0%;2024−03−03
SHN_MSR_002420;SKU_000893;FAC_SHN_0013;164;FALSO;10168;19319;124600,0%;2024−07−12
SHN_MSR_002421;SKU_000830;FAC_SHN_0015;78;FALSO;6630;4973;156300,0%;2023−04−23
SHN_MSR_002422;SKU_000795;FAC_SHN_0004;102;FALSO;22797;13374;67700,0%;2023−06−09
SHN_MSR_002423;SKU_000249;FAC_SHN_0020;61;FALSO;157685;2996;12700,0%;2024−01−18
SHN_MSR_002424;SKU_000969;FAC_SHN_0007;7179;VERO;416382;791126;137300,0%;2024−12−08
SHN_MSR_002425;SKU_000448;FAC_SHN_0020;187;FALSO;238425;13988;197800,0%;2024−08−07
SHN_MSR_002426;SKU_000222;FAC_SHN_0005;101;FALSO;15352;21493;161900,0%;2023−10−25
SHN_MSR_002427;SKU_000313;FAC_SHN_0002;120;FALSO;12528;1044;85300,0%;2023−12−07
SHN_MSR_002428;SKU_000642;FAC_SHN_0010;152;FALSO;68400;2736;137100,0%;2024−12−13
SHN_MSR_002429;SKU_000328;FAC_SHN_0012;72;FALSO;51192;30033;160600,0%;2024−10−22
SHN_MSR_002430;SKU_000985;FAC_SHN_0010;127;FALSO;74295;4359;180100,0%;2023−12−12
SHN_MSR_002431;SKU_000549;FAC_SHN_0011;8409;VERO;697947;1326099;172500,0%;2024−07−02
SHN_MSR_002432;SKU_000980;FAC_SHN_0012;166;FALSO;515264;72137;5500,0%;2023−11−05
SHN_MSR_002433;SKU_000912;FAC_SHN_0012;70;FALSO;9030;5298;155700,0%;2024−05−02
SHN_MSR_002434;SKU_000534;FAC_SHN_0003;3257;VERO;5315424;744159;143500,0%;2024−09−11
SHN_MSR_002435;SKU_000376;FAC_SHN_0010;82;FALSO;7872;656;161900,0%;2023−02−02
SHN_MSR_002436;SKU_000049;FAC_SHN_0006;57;FALSO;4959;9422;169400,0%;2024−08−31
SHN_MSR_002437;SKU_000033;FAC_SHN_0003;154;FALSO;445830;17833;75500,0%;2024−06−10
SHN_MSR_002438;SKU_000054;FAC_SHN_0018;5280;VERO;8949600;357984;187500,0%;2024−04−27
SHN_MSR_002439;SKU_000891;FAC_SHN_0003;127;FALSO;56515;10738;161600,0%;2024−08−15
SHN_MSR_002440;SKU_000083;FAC_SHN_0018;151;FALSO;351075;14043;143700,0%;2023−10−01
SHN_MSR_002441;SKU_000184;FAC_SHN_0016;165;FALSO;23595;17696;8000,0%;2024−02−13
SHN_MSR_002442;SKU_000269;FAC_SHN_0019;139;FALSO;902805;36112;107900,0%;2023−06−01
SHN_MSR_002443;SKU_000689;FAC_SHN_0005;189;FALSO;30051;22538;157600,0%;2024−08−30
SHN_MSR_002444;SKU_000342;FAC_SHN_0011;112;FALSO;12656;9492;65400,0%;2023−03−12
SHN_MSR_002445;SKU_000460;FAC_SHN_0016;96;FALSO;112896;15805;108300,0%;2024−12−11
SHN_MSR_002446;SKU_000273;FAC_SHN_0013;77;FALSO;271425;15924;124400,0%;2024−04−26
SHN_MSR_002447;SKU_000031;FAC_SHN_0015;3396;VERO;7641000;30564;95200,0%;2023−04−20
SHN_MSR_002448;SKU_000723;FAC_SHN_0015;110;FALSO;221100;8844;149200,0%;2024−02−15
SHN_MSR_002449;SKU_000573;FAC_SHN_0008;148;FALSO;461760;1847;53300,0%;2024−08−23
SHN_MSR_002450;SKU_000022;FAC_SHN_0004;2750;VERO;1606000;120450;192500,0%;2023−09−29
SHN_MSR_002451;SKU_000615;FAC_SHN_0005;75;FALSO;4440;6216;56500,0%;2023−12−04
SHN_MSR_002452;SKU_000929;FAC_SHN_0010;200;FALSO;15360;1280;173800,0%;2023−08−31
SHN_MSR_002453;SKU_000994;FAC_SHN_0019;61;FALSO;39955;7591;115400,0%;2024−06−13
SHN_MSR_002454;SKU_000607;FAC_SHN_0020;156;FALSO;19656;1638;114100,0%;2023−11−18
SHN_MSR_002455;SKU_000000;FAC_SHN_0012;188;FALSO;55836;32757;86200,0%;2024−05−15
SHN_MSR_002456;SKU_000532;FAC_SHN_0014;127;FALSO;771144;64262;126200,0%;2023−01−30
SHN_MSR_002457;SKU_000590;FAC_SHN_0019;68;FALSO;6188;4641;110500,0%;2023−01−05
SHN_MSR_002458;SKU_000440;FAC_SHN_0009;135;FALSO;24705;14494;96700,0%;2023−09−20
SHN_MSR_002459;SKU_000186;FAC_SHN_0014;162;FALSO;222912;31208;140100,0%;2023−03−20
SHN_MSR_002460;SKU_000328;FAC_SHN_0014;5583;VERO;3969513;2328781;135200,0%;2024−02−03
SHN_MSR_002461;SKU_000554;FAC_SHN_0011;151;FALSO;447564;37297;59500,0%;2024−03−08
SHN_MSR_002462;SKU_000991;FAC_SHN_0019;4776;VERO;8539488;711624;163300,0%;2023−02−16
SHN_MSR_002463;SKU_000208;FAC_SHN_0009;61;FALSO;66856;936;60900,0%;2024−01−04
SHN_MSR_002464;SKU_000646;FAC_SHN_0019;129;FALSO;17028;999;181900,0%;2024−07−27
SHN_MSR_002465;SKU_000619;FAC_SHN_0013;6069;VERO;2621808;1966356;170300,0%;2024−06−08
SHN_MSR_002466;SKU_000777;FAC_SHN_0012;60;FALSO;417600;16704;140400,0%;2024−06−21
SHN_MSR_002467;SKU_000348;FAC_SHN_0006;97;FALSO;58685;1115;177800,0%;2023−05−02
SHN_MSR_002468;SKU_000764;FAC_SHN_0004;3601;VERO;777816;456319;121500,0%;2023−07−23
SHN_MSR_002469;SKU_000255;FAC_SHN_0008;3111;VERO;186660;354654;169300,0%;2024−06−22
SHN_MSR_002470;SKU_000523;FAC_SHN_0014;84;FALSO;50400;2016;88500,0%;2024−03−22
SHN_MSR_002471;SKU_000570;FAC_SHN_0014;84;FALSO;78624;11007;140500,0%;2024−02−09
SHN_MSR_002472;SKU_000352;FAC_SHN_0019;4581;VERO;33601635;1344065;151100,0%;2024−02−27
SHN_MSR_002473;SKU_000438;FAC_SHN_0020;5392;VERO;733312;549984;94500,0%;2023−06−13
SHN_MSR_002474;SKU_000152;FAC_SHN_0010;6803;VERO;816360;61227;171600,0%;2023−09−26
SHN_MSR_002475;SKU_000565;FAC_SHN_0012;109;FALSO;190968;15914;55300,0%;2023−08−11
SHN_MSR_002476;SKU_000169;FAC_SHN_0020;188;FALSO;57810;33915;56800,0%;2023−05−05
SHN_MSR_002477;SKU_000689;FAC_SHN_0001;173;FALSO;27507;2063;117400,0%;2023−09−13
SHN_MSR_002478;SKU_000739;FAC_SHN_0001;146;FALSO;24090;18068;168200,0%;2023−02−16
SHN_MSR_002479;SKU_000524;FAC_SHN_0017;79;FALSO;143385;8412;142300,0%;2024−11−20
SHN_MSR_002480;SKU_000359;FAC_SHN_0002;164;FALSO;182040;7282;196100,0%;2024−01−26
SHN_MSR_002481;SKU_000184;FAC_SHN_0011;3442;VERO;492206;369154;50800,0%;2024−10−16
SHN_MSR_002482;SKU_000990;FAC_SHN_0010;194;FALSO;259184;36286;102500,0%;2023−03−28
SHN_MSR_002483;SKU_000818;FAC_SHN_0014;143;FALSO;76505;14536;188600,0%;2024−10−07
SHN_MSR_002484;SKU_000367;FAC_SHN_0001;62;FALSO;7316;5487;175400,0%;2023−07−20
SHN_MSR_002485;SKU_000472;FAC_SHN_0012;198;FALSO;33264;24948;140400,0%;2023−06−17
SHN_MSR_002486;SKU_000152;FAC_SHN_0017;60;FALSO;7200;540;198800,0%;2024−09−28
SHN_MSR_002487;SKU_000391;FAC_SHN_0009;172;FALSO;656352;91889;59200,0%;2024−01−21
SHN_MSR_002488;SKU_000968;FAC_SHN_0002;89;FALSO;26166;15351;162600,0%;2024−10−18
SHN_MSR_002489;SKU_000334;FAC_SHN_0011;4680;VERO;1024920;601286;166300,0%;2023−12−02
SHN_MSR_002490;SKU_000754;FAC_SHN_0014;177;FALSO;541620;21665;85800,0%;2023−08−04
SHN_MSR_002491;SKU_000817;FAC_SHN_0002;134;FALSO;33165;19457;114500,0%;2024−11−03
SHN_MSR_002492;SKU_000965;FAC_SHN_0007;2180;VERO;213640;405916;117700,0%;2024−08−12
SHN_MSR_002493;SKU_000185;FAC_SHN_0017;152;FALSO;266304;22192;8200,0%;2023−03−15
SHN_MSR_002494;SKU_000021;FAC_SHN_0010;88;FALSO;61248;8575;115500,0%;2024−12−27
SHN_MSR_002495;SKU_000178;FAC_SHN_0013;86;FALSO;2064;289;182300,0%;2024−11−12
SHN_MSR_002496;SKU_000114;FAC_SHN_0018;128;FALSO;17408;13056;147800,0%;2023−04−03
SHN_MSR_002497;SKU_000552;FAC_SHN_0017;122;FALSO;498736;69823;190400,0%;2024−01−13
SHN_MSR_002498;SKU_000933;FAC_SHN_0020;145;FALSO;28710;21532;137200,0%;2023−04−12
SHN_MSR_002499;SKU_000949;FAC_SHN_0002;107;FALSO;200304;28043;114100,0%;2024−02−10
SHN_MSR_002500;SKU_000029;FAC_SHN_0002;115;FALSO;28704;2392;102500,0%;2023−10−25
SHN_MSR_002501;SKU_000452;FAC_SHN_0017;62;FALSO;184140;7366;54100,0%;2023−03−23
SHN_MSR_002502;SKU_000607;FAC_SHN_0012;191;FALSO;24066;20055;177200,0%;2023−12−17
SHN_MSR_002503;SKU_000537;FAC_SHN_0011;148;FALSO;406260;1625;137500,0%;2023−07−04
SHN_MSR_002504;SKU_000814;FAC_SHN_0013;5299;VERO;5426176;759665;148900,0%;2023−03−11
SHN_MSR_002505;SKU_000067;FAC_SHN_0003;197;FALSO;192272;26918;19800,0%;2024−10−30
SHN_MSR_002506;SKU_000730;FAC_SHN_0015;114;FALSO;15276;11457;120800,0%;2023−03−26
SHN_MSR_002507;SKU_000809;FAC_SHN_0019;127;FALSO;18288;13716;163300,0%;2023−12−26
SHN_MSR_002508;SKU_000996;FAC_SHN_0007;4860;VERO;2906280;217971;54800,0%;2024−05−27
SHN_MSR_002509;SKU_000013;FAC_SHN_0005;6498;VERO;18226890;729076;55700,0%;2024−08−29
SHN_MSR_002510;SKU_000065;FAC_SHN_0011;125;FALSO;14600;2044;70800,0%;2024−12−08
SHN_MSR_002511;SKU_000156;FAC_SHN_0006;94;FALSO;96256;13476;198400,0%;2024−12−01
SHN_MSR_002512;SKU_000513;FAC_SHN_0007;119;FALSO;3927;7461;132500,0%;2024−11−12
SHN_MSR_002513;SKU_000703;FAC_SHN_0019;74;FALSO;7400;1036;61700,0%;2023−03−21
SHN_MSR_002514;SKU_000477;FAC_SHN_0016;180;FALSO;1503900;60156;160200,0%;2024−12−03
SHN_MSR_002515;SKU_000209;FAC_SHN_0019;153;FALSO;335988;27999;90600,0%;2024−09−27
SHN_MSR_002516;SKU_000241;FAC_SHN_0002;3985;VERO;942054;785045;142900,0%;2024−07−06
SHN_MSR_002517;SKU_000827;FAC_SHN_0002;148;FALSO;14504;27558;85300,0%;2023−05−12
SHN_MSR_002518;SKU_000792;FAC_SHN_0020;134;FALSO;35979;21108;172100,0%;2023−02−22
SHN_MSR_002519;SKU_000097;FAC_SHN_0004;7869;VERO;7318170;292727;11600,0%;2023−02−13
SHN_MSR_002520;SKU_000186;FAC_SHN_0014;2250;VERO;309600;43344;70400,0%;2023−09−29
SHN_MSR_002521;SKU_000078;FAC_SHN_0019;95;FALSO;9956;13938;95800,0%;2024−10−21
SHN_MSR_002522;SKU_000947;FAC_SHN_0002;199;FALSO;7562;5672;182600,0%;2023−06−04
SHN_MSR_002523;SKU_000958;FAC_SHN_0018;65;FALSO;8268;11575;73600,0%;2023−10−25
SHN_MSR_002524;SKU_000725;FAC_SHN_0016;67;FALSO;13065;7665;177800,0%;2023−04−08
SHN_MSR_002525;SKU_000707;FAC_SHN_0002;3821;VERO;2208538;1656404;170700,0%;2024−05−07
SHN_MSR_002526;SKU_000250;FAC_SHN_0005;6010;VERO;1406340;1054755;58100,0%;2024−12−06
SHN_MSR_002527;SKU_000867;FAC_SHN_0015;134;FALSO;140432;1966;13700,0%;2024−09−20
SHN_MSR_002528;SKU_000454;FAC_SHN_0017;4821;VERO;24514785;1438201;140500,0%;2023−09−04
SHN_MSR_002529;SKU_000937;FAC_SHN_0003;192;FALSO;34560;2880;174800,0%;2024−01−03
SHN_MSR_002530;SKU_000196;FAC_SHN_0018;89;FALSO;6853;13021;6200,0%;2023−05−30
SHN_MSR_002531;SKU_000748;FAC_SHN_0016;62;FALSO;6200;1178;100200,0%;2024−04−19
SHN_MSR_002532;SKU_000386;FAC_SHN_0004;147;FALSO;9408;17875;104300,0%;2024−08−27
SHN_MSR_002533;SKU_000692;FAC_SHN_0004;197;FALSO;456252;38021;113800,0%;2024−02−19
SHN_MSR_002534;SKU_000735;FAC_SHN_0010;9501;VERO;52873065;2114923;75500,0%;2023−01−06
SHN_MSR_002535;SKU_000108;FAC_SHN_0013;66;FALSO;223872;31342;173500,0%;2024−02−23
SHN_MSR_002536;SKU_000799;FAC_SHN_0015;122;FALSO;301950;12078;123300,0%;2023−07−14
SHN_MSR_002537;SKU_000389;FAC_SHN_0007;171;FALSO;115425;6772;123800,0%;2023−09−13
SHN_MSR_002538;SKU_000131;FAC_SHN_0015;78;FALSO;22464;13179;160300,0%;2024−08−20
SHN_MSR_002539;SKU_000505;FAC_SHN_0016;58;FALSO;79170;3167;124700,0%;2023−05−20
SHN_MSR_002540;SKU_000786;FAC_SHN_0005;182;FALSO;25480;35672;111200,0%;2023−04−10
SHN_MSR_002541;SKU_000523;FAC_SHN_0002;159;FALSO;95400;3816;67600,0%;2024−07−30
SHN_MSR_002542;SKU_000173;FAC_SHN_0017;6317;VERO;1364472;113706;89200,0%;2024−10−13
SHN_MSR_002543;SKU_000984;FAC_SHN_0012;56;FALSO;16128;1344;9700,0%;2024−03−08
SHN_MSR_002544;SKU_000933;FAC_SHN_0010;162;FALSO;32076;24057;69700,0%;2024−11−21
SHN_MSR_002545;SKU_000443;FAC_SHN_0006;96;FALSO;158400;6336;72300,0%;2024−01−29
SHN_MSR_002546;SKU_000424;FAC_SHN_0014;100;FALSO;9360;13104;126100,0%;2023−04−29
SHN_MSR_002547;SKU_000058;FAC_SHN_0004;66;FALSO;247500;990;121900,0%;2024−03−03
SHN_MSR_002548;SKU_000954;FAC_SHN_0018;122;FALSO;16714;12536;164500,0%;2024−04−27
SHN_MSR_002549;SKU_000600;FAC_SHN_0006;80;FALSO;3640;6916;174300,0%;2024−04−01
SHN_MSR_002550;SKU_000201;FAC_SHN_0001;123;FALSO;119925;4797;113400,0%;2023−08−28
SHN_MSR_002551;SKU_000210;FAC_SHN_0002;143;FALSO;220935;12962;186400,0%;2024−09−28
SHN_MSR_002552;SKU_000991;FAC_SHN_0020;127;FALSO;227076;18923;168600,0%;2023−03−18
SHN_MSR_002553;SKU_000986;FAC_SHN_0014;171;FALSO;49248;28892;159500,0%;2023−06−20
SHN_MSR_002554;SKU_000732;FAC_SHN_0010;9063;VERO;31675185;1858278;167800,0%;2023−06−23
SHN_MSR_002555;SKU_000126;FAC_SHN_0009;110;FALSO;28380;2365;102200,0%;2023−05−26
SHN_MSR_002556;SKU_000663;FAC_SHN_0020;141;FALSO;28764;54652;85800,0%;2024−09−21
SHN_MSR_002557;SKU_000224;FAC_SHN_0010;168;FALSO;17976;13482;86900,0%;2023−01−15
SHN_MSR_002558;SKU_000194;FAC_SHN_0013;65;FALSO;137475;8065;121500,0%;2024−06−26
SHN_MSR_002559;SKU_000105;FAC_SHN_0015;3282;VERO;7207272;600606;169600,0%;2023−12−24
SHN_MSR_002560;SKU_000445;FAC_SHN_0004;71;FALSO;6390;12141;9500,0%;2023−03−10
SHN_MSR_002561;SKU_000411;FAC_SHN_0013;188;FALSO;336896;47165;14800,0%;2023−03−23
SHN_MSR_002562;SKU_000156;FAC_SHN_0018;9041;VERO;9257984;1296118;52400,0%;2023−08−10
SHN_MSR_002563;SKU_000878;FAC_SHN_0003;96;FALSO;61920;36326;129400,0%;2024−07−31
SHN_MSR_002564;SKU_000206;FAC_SHN_0019;94;FALSO;14805;8686;12600,0%;2024−11−11
SHN_MSR_002565;SKU_000244;FAC_SHN_0019;72;FALSO;158760;635;80700,0%;2023−02−12
SHN_MSR_002566;SKU_000551;FAC_SHN_0016;158;FALSO;6873;13059;111200,0%;2023−06−27
SHN_MSR_002567;SKU_000887;FAC_SHN_0011;133;FALSO;12768;1064;58700,0%;2024−08−19
SHN_MSR_002568;SKU_000388;FAC_SHN_0005;101;FALSO;5656;10746;134600,0%;2023−08−19
SHN_MSR_002569;SKU_000410;FAC_SHN_0020;3730;VERO;290940;170685;8000,0%;2024−02−20
SHN_MSR_002570;SKU_000903;FAC_SHN_0020;73;FALSO;7008;13315;133500,0%;2023−04−05
SHN_MSR_002571;SKU_000734;FAC_SHN_0003;95;FALSO;11172;15641;184300,0%;2024−09−11
SHN_MSR_002572;SKU_000348;FAC_SHN_0006;4636;VERO;280478;532908;15800,0%;2023−08−17
SHN_MSR_002573;SKU_000508;FAC_SHN_0006;186;FALSO;1216440;48658;197100,0%;2023−04−28
SHN_MSR_002574;SKU_000925;FAC_SHN_0018;129;FALSO;33282;19525;14300,0%;2024−02−01
SHN_MSR_002575;SKU_000482;FAC_SHN_0004;194;FALSO;115818;67947;163500,0%;2023−02−21
SHN_MSR_002576;SKU_000659;FAC_SHN_0009;8031;VERO;22165560;886622;149800,0%;2023−03−30
SHN_MSR_002577;SKU_000083;FAC_SHN_0013;119;FALSO;276675;11067;98900,0%;2024−05−21
SHN_MSR_002578;SKU_000227;FAC_SHN_0009;104;FALSO;170040;6802;152200,0%;2023−03−15
SHN_MSR_002579;SKU_000470;FAC_SHN_0017;2141;VERO;4817250;19269;179900,0%;2023−09−26
SHN_MSR_002580;SKU_000330;FAC_SHN_0005;117;FALSO;24921;1462;108300,0%;2023−05−11
