measurement_id,product_id,factory_id,production_volume,total_water_footprint,total_carbon_footprint,waste_percentage,timestamp
MSR_02268,PROD_0807,F009,9104,2262344.0,61083.29,4.33,2023-04-10
MSR_02269,PROD_0208,F013,1721,1403303.4,3066.48,3.66,2024-02-11
MSR_02270,PROD_0705,F017,8889,9440118.0,17306.88,3.58,2023-05-14
MSR_02271,PROD_0229,F002,3799,189190.2,10216.27,8.64,2023-12-26
MSR_02272,PROD_0518,F003,1834,227122.56,3028.3,7.58,2024-12-05
MSR_02273,PROD_0614,F001,2511,2960469.0,5427.53,9.45,2024-10-02
MSR_02274,PROD_0025,F016,7568,12714240.0,23309.44,7.29,2024-09-28
MSR_02275,PROD_0805,F001,7402,2024447.0,54660.07,4.37,2024-06-25
MSR_02276,PROD_0535,F011,7814,1011522.3,54622.2,3.49,2024-12-23
MSR_02277,PROD_0876,F014,1797,387253.5,10455.84,3.86,2024-04-02
MSR_02278,PROD_0346,F007,915,573156.0,1252.45,3.03,2024-07-06
MSR_02279,PROD_0559,F002,2177,278481.84,3713.09,11.32,2023-05-30
MSR_02280,PROD_0241,F007,9863,8681412.6,18970.49,10.68,2023-01-19
MSR_02281,PROD_0699,F009,4317,1057665.0,28556.96,2.45,2023-12-23
MSR_02282,PROD_0509,F005,4933,10448094.0,19154.84,2.35,2023-01-26
MSR_02283,PROD_0016,F014,8276,152443.92,18293.27,10.26,2024-06-20
MSR_02284,PROD_0043,F017,2239,2146081.5,4689.59,13.53,2024-10-22
MSR_02285,PROD_0932,F018,8207,698005.35,37692.29,12.11,2023-10-12
MSR_02286,PROD_0594,F003,862,353764.8,773.04,14.8,2023-12-08
MSR_02287,PROD_0525,F019,7003,328160.58,39379.27,11.28,2023-08-30
MSR_02288,PROD_0528,F019,5017,1432353.5,38673.54,4.66,2023-02-03
MSR_02289,PROD_0361,F014,1318,199281.6,10761.21,10.01,2024-10-16
MSR_02290,PROD_0710,F016,4183,1275815.0,34447.01,4.35,2023-06-10
MSR_02291,PROD_0086,F015,610,22984.8,306.46,6.12,2024-08-05
MSR_02292,PROD_0506,F013,2517,2575646.1,5628.26,7.19,2024-10-25
MSR_02293,PROD_0873,F012,5413,226046.88,3013.96,2.79,2024-05-27
MSR_02294,PROD_0167,F015,1733,92282.25,4983.24,14.82,2024-07-24
MSR_02295,PROD_0500,F008,6998,1892959.0,51109.89,6.7,2024-10-14
MSR_02296,PROD_0479,F012,3212,2042832.0,3745.19,9.34,2024-01-28
MSR_02297,PROD_0565,F011,7085,5186220.0,9508.07,3.5,2024-01-03
MSR_02298,PROD_0187,F005,9430,674999.4,80999.93,8.06,2024-10-12
MSR_02299,PROD_0008,F016,2716,34873.44,4184.81,6.24,2023-08-09
MSR_02300,PROD_0082,F004,6648,6880680.0,12614.58,8.38,2024-11-22
MSR_02301,PROD_0480,F017,9642,20071751.4,43860.49,5.61,2023-07-09
MSR_02302,PROD_0438,F009,8305,18262695.0,33481.61,8.79,2024-12-21
MSR_02303,PROD_0494,F018,6489,9227358.0,16916.82,5.19,2023-04-23
MSR_02304,PROD_0917,F012,6469,15680856.0,28748.24,8.2,2023-01-17
MSR_02305,PROD_0921,F007,4176,633290.4,34197.68,11.74,2024-04-12
MSR_02306,PROD_0162,F019,805,767970.0,1407.95,5.93,2024-12-20
MSR_02307,PROD_0594,F012,9089,3730125.6,8151.02,12.8,2023-04-03
MSR_02308,PROD_0775,F018,8434,3438541.8,7513.85,12.93,2024-07-31
MSR_02309,PROD_0569,F006,6630,1115431.2,14872.42,13.01,2024-12-06
MSR_02310,PROD_0022,F015,7606,24711894.0,45305.14,3.38,2023-05-30
MSR_02311,PROD_0666,F019,2511,145386.9,7850.89,6.07,2023-12-10
MSR_02312,PROD_0622,F007,969,477232.5,12885.28,2.94,2024-02-11
MSR_02313,PROD_0986,F020,880,20328.0,2439.36,9.91,2024-02-09
MSR_02314,PROD_0071,F014,1651,43190.16,5182.82,11.39,2024-12-09
MSR_02315,PROD_0676,F004,839,1429404.3,3123.51,14.0,2024-10-09
MSR_02316,PROD_0190,F002,3176,5402376.0,11805.19,11.07,2023-03-09
MSR_02317,PROD_0504,F010,3172,251983.68,3359.78,5.89,2023-06-20
MSR_02318,PROD_0251,F020,6255,1629427.5,43994.54,8.42,2023-12-21
MSR_02319,PROD_0112,F004,4533,537160.5,29006.67,6.93,2024-11-04
MSR_02320,PROD_0376,F006,5301,438922.8,23701.83,7.2,2023-02-11
MSR_02321,PROD_0404,F003,8335,4748449.5,10376.24,12.53,2024-08-14
MSR_02322,PROD_0542,F014,4302,5097870.0,9346.09,2.99,2023-08-26
MSR_02323,PROD_0077,F017,5683,12155937.0,22285.88,9.39,2024-12-08
MSR_02324,PROD_0790,F008,5124,1696044.0,45793.19,10.53,2023-08-24
MSR_02325,PROD_0805,F001,7715,2110052.5,56971.42,9.11,2024-08-10
MSR_02326,PROD_0757,F017,8613,502310.16,6697.47,7.18,2024-06-09
MSR_02327,PROD_0772,F001,9871,1668199.0,45041.37,6.09,2024-10-25
MSR_02328,PROD_0547,F011,3544,162456.96,2166.09,8.5,2023-07-06
MSR_02329,PROD_0214,F009,9439,790044.3,42662.39,5.38,2024-04-02
MSR_02330,PROD_0778,F010,4076,6878250.0,15030.25,6.71,2024-03-19
MSR_02331,PROD_0000,F020,8068,774528.0,10327.04,8.71,2024-08-06
MSR_02332,PROD_0200,F018,5263,737662.08,9835.49,9.52,2024-02-03
MSR_02333,PROD_0939,F007,8986,14449488.0,26490.73,6.45,2023-07-11
MSR_02334,PROD_0990,F009,9263,1160468.64,15472.92,9.99,2023-07-19
MSR_02335,PROD_0747,F006,9888,1893552.0,51125.9,12.16,2023-08-16
MSR_02336,PROD_0620,F013,8249,999778.8,13330.38,9.58,2023-10-31
MSR_02337,PROD_0389,F001,2273,196387.2,2618.5,4.47,2023-06-02
MSR_02338,PROD_0404,F002,8149,4642485.3,10144.69,12.32,2023-02-26
MSR_02339,PROD_0713,F006,3486,1776117.0,47955.16,7.89,2024-10-01
MSR_02340,PROD_0372,F018,880,27192.0,1468.37,7.24,2023-12-01
MSR_02341,PROD_0025,F012,5560,9340800.0,17124.8,9.13,2024-09-11
MSR_02342,PROD_0318,F001,3648,88427.52,10611.3,11.71,2024-07-10
MSR_02343,PROD_0643,F015,8147,883786.56,11783.82,9.35,2024-03-19
MSR_02344,PROD_0889,F009,1662,126893.7,6852.26,7.34,2023-08-18
MSR_02345,PROD_0563,F003,8898,770121.9,41586.58,8.94,2024-02-15
MSR_02346,PROD_0020,F007,5652,149891.04,17986.92,13.9,2024-10-01
MSR_02347,PROD_0655,F005,1249,1241006.4,2711.83,13.48,2023-03-06
MSR_02348,PROD_0216,F019,5715,313410.6,37609.27,3.76,2024-12-18
MSR_02349,PROD_0324,F017,7441,12590172.0,23081.98,12.93,2023-02-09
MSR_02350,PROD_0559,F020,1852,236907.84,3158.77,14.84,2023-05-27
MSR_02351,PROD_0625,F017,3477,92835.9,11140.31,6.08,2023-06-12
MSR_02352,PROD_0640,F011,8405,852267.0,46022.42,10.11,2024-06-07
MSR_02353,PROD_0974,F019,560,485352.0,1060.58,13.0,2023-05-08
MSR_02354,PROD_0235,F019,8613,2329816.5,62905.05,6.28,2023-10-11
MSR_02355,PROD_0836,F018,2501,340336.08,4537.81,8.31,2023-09-21
MSR_02356,PROD_0455,F020,5075,325206.0,39024.72,14.56,2024-05-22
MSR_02357,PROD_0984,F011,5631,337184.28,40462.11,14.99,2024-11-06
MSR_02358,PROD_0277,F019,1008,58968.0,7076.16,8.54,2024-02-29
MSR_02359,PROD_0527,F008,8347,1696778.16,22623.71,9.49,2024-05-13
MSR_02360,PROD_0208,F010,5494,4479807.6,9789.21,2.48,2023-08-09
MSR_02361,PROD_0087,F005,5854,607645.2,32812.84,3.97,2024-04-24
MSR_02362,PROD_0293,F003,1347,74677.68,995.7,8.59,2023-05-19
MSR_02363,PROD_0217,F003,5455,9066210.0,16621.39,2.17,2024-09-30
MSR_02364,PROD_0210,F011,2466,53265.6,6391.87,6.2,2024-03-26
MSR_02365,PROD_0131,F007,2985,5125842.0,11200.91,12.54,2023-07-31
MSR_02366,PROD_0400,F010,5209,159082.86,19089.94,5.62,2024-10-21
MSR_02367,PROD_0533,F018,1793,165673.2,8946.35,4.37,2024-01-05
MSR_02368,PROD_0635,F017,3699,94990.32,11398.84,4.76,2024-06-11
MSR_02369,PROD_0273,F018,5608,526254.72,7016.73,3.68,2023-02-18
MSR_02370,PROD_0132,F008,9296,18406080.0,33744.48,5.77,2023-10-02
MSR_02371,PROD_0828,F010,8730,859905.0,23217.44,11.69,2024-04-12
MSR_02372,PROD_0376,F013,7296,604108.8,32621.88,12.76,2024-02-16
MSR_02373,PROD_0811,F006,1698,17013.96,2041.68,6.47,2023-05-30
MSR_02374,PROD_0636,F012,5214,620674.56,8275.66,6.91,2024-03-29
MSR_02375,PROD_0003,F003,5436,2870208.0,5262.05,14.73,2023-11-17
MSR_02376,PROD_0569,F014,1592,267838.08,3571.17,12.86,2023-07-21
MSR_02377,PROD_0277,F016,2402,140517.0,16862.04,7.79,2024-03-24
MSR_02378,PROD_0154,F007,6543,297575.64,35709.08,2.11,2023-12-04
MSR_02379,PROD_0515,F003,2381,4507233.0,8263.26,7.93,2023-10-17
MSR_02380,PROD_0929,F002,4008,239277.6,12920.99,6.38,2023-02-03
MSR_02381,PROD_0293,F008,5787,320831.28,4277.75,5.34,2024-10-20
MSR_02382,PROD_0390,F014,1143,227457.0,6141.34,6.08,2023-12-15
MSR_02383,PROD_0914,F018,6241,3875661.0,7105.38,6.09,2024-12-22
MSR_02384,PROD_0539,F013,8191,18822918.0,34508.68,3.95,2023-11-09
MSR_02385,PROD_0389,F003,2084,180057.6,2400.77,12.71,2023-04-28
MSR_02386,PROD_0829,F010,7559,1538256.5,41532.93,2.35,2023-11-06
MSR_02387,PROD_0076,F006,5412,271465.92,3619.55,10.89,2024-05-31
MSR_02388,PROD_0871,F016,2434,1248642.0,2728.51,13.13,2023-11-21
MSR_02389,PROD_0346,F016,8819,5524221.6,12071.45,14.59,2023-06-08
MSR_02390,PROD_0248,F007,2427,35094.42,4211.33,4.63,2024-03-27
MSR_02391,PROD_0193,F010,7164,84248.64,10109.84,6.37,2024-03-30
MSR_02392,PROD_0119,F014,7977,4372193.7,9554.05,14.91,2024-12-26
MSR_02393,PROD_0351,F008,9817,17434992.0,31964.15,6.98,2023-06-08
MSR_02394,PROD_0784,F018,6158,5911680.0,10838.08,3.82,2024-01-19
MSR_02395,PROD_0697,F020,5051,9985827.0,18307.35,5.66,2024-09-06
MSR_02396,PROD_0999,F002,2553,680374.5,18370.11,13.93,2024-04-10
MSR_02397,PROD_0216,F009,4919,269757.96,32370.96,13.73,2024-08-25
MSR_02398,PROD_0030,F017,1190,104244.0,5629.18,2.23,2023-12-15
MSR_02399,PROD_0994,F015,3487,486436.5,26267.57,11.02,2024-08-19
MSR_02400,PROD_0896,F010,9400,1555700.0,42003.9,13.68,2023-07-13
MSR_02401,PROD_0028,F014,4399,108479.34,13017.52,9.11,2024-02-29
MSR_02402,PROD_0301,F002,2345,5501370.0,10085.84,4.95,2023-07-26
MSR_02403,PROD_0974,F014,3042,2636501.4,5761.24,14.04,2024-11-07
MSR_02404,PROD_0479,F007,4279,2721444.0,4989.31,10.14,2024-01-06
MSR_02405,PROD_0115,F005,9992,613009.2,33102.5,11.94,2023-10-14
MSR_02406,PROD_0162,F014,1098,1047492.0,1920.4,7.79,2024-03-10
MSR_02407,PROD_0161,F020,3157,543004.0,14661.11,3.23,2024-11-15
MSR_02408,PROD_0399,F018,6441,11912629.5,26031.3,6.25,2024-07-21
MSR_02409,PROD_0650,F009,8288,722050.56,9627.34,13.04,2024-04-05
MSR_02410,PROD_0920,F011,4333,165867.24,19904.07,11.95,2024-07-02
MSR_02411,PROD_0592,F014,6663,709609.5,38318.91,5.34,2024-07-27
MSR_02412,PROD_0451,F001,5217,2324173.5,5078.75,5.21,2024-06-13
MSR_02413,PROD_0648,F017,6327,518181.3,27981.79,14.47,2024-08-22
MSR_02414,PROD_0273,F012,1490,139821.6,1864.29,13.39,2024-03-27
MSR_02415,PROD_0606,F007,6803,16604762.4,36284.48,2.66,2024-10-10
MSR_02416,PROD_0583,F010,5063,8308383.0,15232.04,12.06,2024-12-30
MSR_02417,PROD_0476,F002,2997,4531464.0,8307.68,12.95,2023-02-22
MSR_02418,PROD_0162,F007,8444,8055576.0,14768.56,8.3,2023-05-23
MSR_02419,PROD_0725,F004,7677,520961.22,62515.35,8.38,2024-01-07
MSR_02420,PROD_0723,F013,5339,1167318.96,15564.25,2.48,2024-09-08
MSR_02421,PROD_0919,F004,3937,6755892.0,12385.8,2.08,2024-07-12
MSR_02422,PROD_0767,F019,8182,981840.0,13091.2,4.8,2023-03-28
MSR_02423,PROD_0399,F009,7390,13667805.0,29866.69,13.99,2024-09-18
MSR_02424,PROD_0960,F011,8870,88877.4,10665.29,8.56,2023-01-01
MSR_02425,PROD_0671,F017,3388,468052.2,25274.82,6.77,2024-08-19
MSR_02426,PROD_0082,F019,6673,6906555.0,12662.02,14.94,2024-10-29
MSR_02427,PROD_0979,F017,3679,462671.04,6168.95,13.67,2023-08-24
MSR_02428,PROD_0365,F018,7667,96604.2,11592.5,13.86,2024-01-17
MSR_02429,PROD_0110,F004,6423,375745.5,20290.26,7.51,2023-11-29
MSR_02430,PROD_0359,F006,5535,200588.4,2674.51,11.19,2024-09-24
MSR_02431,PROD_0086,F005,6530,246050.4,3280.67,12.03,2023-11-13
MSR_02432,PROD_0285,F019,9138,938655.36,12515.4,2.86,2023-08-27
MSR_02433,PROD_0458,F014,3851,799082.5,21575.23,8.68,2023-10-20
MSR_02434,PROD_0546,F019,3091,109050.48,13086.06,9.53,2024-02-24
MSR_02435,PROD_0882,F006,6596,245371.2,3271.62,7.06,2023-09-10
MSR_02436,PROD_0183,F019,7252,906137.4,48931.42,5.04,2024-10-29
MSR_02437,PROD_0704,F017,873,155254.32,2070.06,10.74,2023-03-15
MSR_02438,PROD_0662,F017,7891,437950.5,23649.33,3.53,2024-10-22
MSR_02439,PROD_0406,F006,7186,1258987.2,16786.5,5.87,2024-04-08
MSR_02440,PROD_0607,F017,4069,370279.0,9997.53,5.89,2024-11-21
MSR_02441,PROD_0689,F010,7309,3804334.5,102717.03,11.65,2024-09-03
MSR_02442,PROD_0202,F006,1808,118243.2,14189.18,13.79,2023-03-22
MSR_02443,PROD_0549,F003,6447,7968492.0,14608.9,5.73,2024-10-05
MSR_02444,PROD_0778,F008,4028,6797250.0,14853.25,5.2,2023-02-19
MSR_02445,PROD_0174,F007,5527,1268114.88,16908.2,6.68,2024-02-29
MSR_02446,PROD_0214,F005,6823,571085.1,30838.6,4.05,2024-08-16
MSR_02447,PROD_0579,F001,5369,975439.92,13005.87,5.74,2023-10-26
MSR_02448,PROD_0798,F017,3895,5973372.0,13052.92,7.37,2023-08-05
MSR_02449,PROD_0100,F007,9700,1537935.0,83048.49,13.44,2024-06-30
MSR_02450,PROD_0983,F009,7865,390733.2,5209.78,6.46,2024-01-31
MSR_02451,PROD_0886,F013,1196,271539.84,3620.53,13.19,2024-06-28
MSR_02452,PROD_0493,F020,7679,9205585.2,20115.91,14.05,2023-02-09
MSR_02453,PROD_0747,F011,5421,1038121.5,28029.28,14.65,2024-07-16
MSR_02454,PROD_0141,F003,4597,6757590.0,12388.92,9.38,2024-01-06
MSR_02455,PROD_0751,F009,6283,19084612.5,41703.41,11.61,2024-03-14
MSR_02456,PROD_0318,F009,5533,134119.92,16094.39,13.67,2023-03-04
MSR_02457,PROD_0140,F017,8491,2177941.5,58804.42,7.52,2024-08-23
MSR_02458,PROD_0827,F006,3676,4356060.0,7986.11,11.51,2023-07-12
MSR_02459,PROD_0455,F013,2930,187754.4,22530.53,12.22,2023-07-04
MSR_02460,PROD_0651,F015,8533,382449.06,45893.89,14.84,2023-07-13
MSR_02461,PROD_0444,F003,9322,2445347.04,32604.63,5.88,2023-09-22
MSR_02462,PROD_0381,F007,9100,607698.0,72923.76,12.39,2024-08-24
MSR_02463,PROD_0030,F017,5274,462002.4,24948.13,7.9,2023-08-05
MSR_02464,PROD_0522,F015,596,1229428.8,2686.53,11.61,2023-02-06
MSR_02465,PROD_0718,F004,9411,2460976.5,66446.37,3.82,2023-06-24
MSR_02466,PROD_0680,F012,2874,293148.0,3908.64,9.58,2023-11-10
MSR_02467,PROD_0317,F001,5405,484017.75,26136.96,8.3,2023-07-26
MSR_02468,PROD_0623,F016,4582,319594.5,17258.1,12.41,2024-03-16
MSR_02469,PROD_0618,F008,4880,826428.0,44627.11,2.55,2024-11-09
MSR_02470,PROD_0460,F013,3781,671505.6,36261.3,9.87,2023-05-09
MSR_02471,PROD_0797,F012,1573,151008.0,4077.22,13.88,2023-04-11
MSR_02472,PROD_0306,F014,4537,1104759.5,29828.51,8.28,2023-05-09
MSR_02473,PROD_0310,F001,5029,442803.45,23911.39,14.82,2024-08-14
MSR_02474,PROD_0850,F003,6530,8658780.0,15874.43,12.77,2023-12-13
MSR_02475,PROD_0696,F017,9687,758492.1,40958.57,14.8,2023-09-23
MSR_02476,PROD_0779,F016,4087,510670.65,27576.22,12.96,2023-03-22
MSR_02477,PROD_0370,F017,8729,298008.06,35760.97,11.92,2024-04-06
MSR_02478,PROD_0931,F001,3008,268915.2,14521.42,11.17,2023-07-16
MSR_02479,PROD_0642,F020,3068,396876.48,5291.69,12.45,2023-04-06
MSR_02480,PROD_0232,F006,5154,5937408.0,10885.25,14.55,2024-05-14
MSR_02481,PROD_0847,F004,8190,109090.8,13090.9,10.22,2024-12-27
MSR_02482,PROD_0185,F013,4716,1539774.0,41573.9,9.66,2024-09-28
MSR_02483,PROD_0432,F019,3303,8748656.1,19117.43,5.13,2024-08-12
MSR_02484,PROD_0939,F019,2900,4663200.0,8549.2,7.69,2023-10-26
MSR_02485,PROD_0492,F006,646,1094970.0,2007.44,10.09,2024-03-28
MSR_02486,PROD_0380,F017,4395,377750.25,20398.51,4.01,2023-09-04
MSR_02487,PROD_0380,F013,7890,678145.5,36619.86,3.5,2024-12-29
MSR_02488,PROD_0084,F003,673,87543.84,1167.25,2.18,2024-06-24
MSR_02489,PROD_0310,F014,5871,516941.55,27914.84,2.52,2024-07-08
MSR_02490,PROD_0768,F015,1614,393816.0,10633.03,2.72,2023-02-04
MSR_02491,PROD_0821,F006,2902,141037.2,7616.01,11.24,2024-08-15
MSR_02492,PROD_0754,F010,7081,4907133.0,8996.41,2.35,2023-05-23
MSR_02493,PROD_0763,F012,5102,641627.52,8555.03,4.03,2024-11-07
MSR_02494,PROD_0677,F018,1898,2700664.2,5901.45,5.52,2023-03-04
MSR_02495,PROD_0329,F020,1335,63038.7,7564.64,13.86,2023-06-04
MSR_02496,PROD_0215,F015,4094,318349.44,4244.66,5.25,2024-10-05
MSR_02497,PROD_0386,F001,3967,670264.32,8936.86,12.98,2024-06-29
MSR_02498,PROD_0655,F001,9504,9443174.4,20635.08,10.45,2023-03-13
MSR_02499,PROD_0375,F017,5247,8484399.0,15554.73,3.82,2023-05-11
MSR_02500,PROD_0099,F019,9002,462342.72,6164.57,8.12,2024-09-04
MSR_02501,PROD_0384,F014,4611,867605.76,11568.08,3.21,2024-05-26
MSR_02502,PROD_0367,F010,9621,447376.5,24158.33,3.99,2023-07-05
MSR_02503,PROD_0033,F010,1507,53619.06,6434.29,12.95,2024-02-13
MSR_02504,PROD_0745,F006,6273,425309.4,22966.71,10.4,2023-11-29
MSR_02505,PROD_0136,F009,1634,1923544.8,4203.3,6.53,2024-07-30
MSR_02506,PROD_0830,F010,6385,488835.6,6517.81,12.18,2024-06-30
MSR_02507,PROD_0738,F005,1882,398381.76,5311.76,10.78,2023-12-10
MSR_02508,PROD_0088,F016,4178,4331750.4,9465.68,14.61,2023-12-08
MSR_02509,PROD_0720,F003,6775,195120.0,23414.4,12.05,2023-03-30
MSR_02510,PROD_0629,F004,6467,276658.26,33198.99,12.71,2023-09-10
MSR_02511,PROD_0022,F020,1658,5386842.0,9875.88,10.52,2024-12-06
MSR_02512,PROD_0667,F012,9869,271200.12,32544.01,2.06,2023-12-13
MSR_02513,PROD_0597,F005,8231,6049785.0,11091.27,4.72,2023-02-07
MSR_02514,PROD_0219,F016,9096,1226868.48,16358.25,5.49,2024-05-04
MSR_02515,PROD_0976,F004,8501,2376029.5,64152.8,5.78,2024-08-22
MSR_02516,PROD_0191,F009,4023,166552.2,19986.26,9.44,2023-07-18
MSR_02517,PROD_0281,F020,7478,77621.64,9314.6,8.69,2024-05-22
MSR_02518,PROD_0838,F012,2141,5774919.3,12619.27,3.02,2023-09-13
MSR_02519,PROD_0825,F001,4065,1745917.5,47139.77,5.4,2023-01-30
MSR_02520,PROD_0716,F004,5558,458535.0,12380.45,2.61,2023-02-25
MSR_02521,PROD_0149,F014,4894,155335.56,18640.27,4.73,2023-01-09
MSR_02522,PROD_0762,F020,3566,548807.4,29635.6,8.88,2023-04-03
MSR_02523,PROD_0400,F008,8696,265575.84,31869.1,3.11,2024-09-10
MSR_02524,PROD_0062,F012,1773,2498866.2,5460.49,10.56,2023-08-31
MSR_02525,PROD_0849,F009,9770,19230291.0,42021.75,5.36,2023-06-17
MSR_02526,PROD_0900,F020,4498,6868446.0,12592.15,11.03,2023-06-19
MSR_02527,PROD_0586,F011,5992,8610504.0,15785.92,2.67,2023-12-17
MSR_02528,PROD_0022,F014,871,2829879.0,5188.11,9.79,2023-12-09
MSR_02529,PROD_0066,F010,2308,163544.88,19625.39,11.86,2023-07-27
MSR_02530,PROD_0064,F009,6957,199526.76,23943.21,13.55,2024-08-04
MSR_02531,PROD_0803,F016,9633,1175226.0,31731.1,10.7,2023-07-05
MSR_02532,PROD_0415,F015,7984,510656.64,61278.8,2.65,2023-03-06
MSR_02533,PROD_0115,F005,1741,106810.35,5767.76,14.19,2024-01-23
MSR_02534,PROD_0814,F002,9305,10607700.0,19447.45,6.68,2023-10-26
MSR_02535,PROD_0674,F011,6779,3599649.0,6599.36,8.04,2023-09-26
MSR_02536,PROD_0419,F005,7150,616044.0,8213.92,5.75,2024-10-28
MSR_02537,PROD_0015,F007,8459,339544.26,40745.31,4.57,2024-12-14
MSR_02538,PROD_0264,F001,9735,509335.2,6791.14,13.75,2024-06-19
MSR_02539,PROD_0609,F013,8820,1058400.0,14112.0,2.73,2023-02-10
MSR_02540,PROD_0475,F014,8164,388443.12,46613.17,5.32,2024-01-11
MSR_02541,PROD_0861,F017,6982,176784.24,21214.11,10.38,2023-05-15
MSR_02542,PROD_0541,F020,9479,9583269.0,17569.33,12.6,2023-07-17
MSR_02543,PROD_0529,F011,2074,2508710.4,5482.0,12.3,2024-08-12
MSR_02544,PROD_0939,F017,8499,13666392.0,25055.05,14.6,2024-05-28
MSR_02545,PROD_0488,F020,2958,572195.52,7629.27,5.99,2024-05-16
MSR_02546,PROD_0030,F010,5463,478558.8,25842.18,8.21,2024-10-07
MSR_02547,PROD_0880,F018,9656,2690547.84,35873.97,9.2,2023-12-02
MSR_02548,PROD_0089,F019,3091,68620.2,8234.42,14.97,2023-09-12
MSR_02549,PROD_0722,F008,6628,3121788.0,5723.28,4.32,2024-03-12
MSR_02550,PROD_0351,F004,3676,6528576.0,11969.06,8.86,2023-04-20
MSR_02551,PROD_0899,F003,6708,9399920.4,20540.57,14.63,2024-04-11
MSR_02552,PROD_0158,F017,9304,1310747.52,17476.63,11.35,2023-11-25
MSR_02553,PROD_0128,F001,8696,23267887.2,50844.64,6.3,2024-04-18
MSR_02554,PROD_0682,F006,1363,2453400.0,4497.9,3.81,2024-05-03
MSR_02555,PROD_0437,F001,2726,320577.6,4274.37,9.98,2023-08-13
MSR_02556,PROD_0722,F009,8855,4170705.0,7646.29,5.94,2024-06-06
MSR_02557,PROD_0825,F001,6963,2990608.5,80746.43,3.57,2024-09-26
MSR_02558,PROD_0752,F015,3387,284508.0,15363.43,3.6,2024-09-17
MSR_02559,PROD_0656,F014,7001,176425.2,21171.02,6.75,2024-10-03
MSR_02560,PROD_0348,F003,6738,1967496.0,53122.39,12.05,2023-07-07
MSR_02561,PROD_0297,F009,3874,208033.8,11233.83,2.47,2024-01-24
MSR_02562,PROD_0602,F011,7332,4632357.6,10122.56,2.03,2024-04-28
MSR_02563,PROD_0241,F011,6842,6022328.4,13159.9,3.21,2024-11-09
MSR_02564,PROD_0861,F015,4536,114851.52,13782.18,4.51,2024-07-03
MSR_02565,PROD_0537,F001,6788,563404.0,15211.91,4.86,2023-12-16
MSR_02566,PROD_0156,F015,3964,1616122.8,3531.53,8.57,2024-12-18
MSR_02567,PROD_0342,F020,7239,4495419.0,8241.6,5.49,2024-03-14
MSR_02568,PROD_0506,F003,2821,2886729.3,6308.04,5.68,2023-06-02
MSR_02569,PROD_0051,F019,2907,5713999.2,12486.15,9.87,2024-10-17
MSR_02570,PROD_0130,F005,9957,17952471.0,32912.86,13.57,2024-06-24
MSR_02571,PROD_0701,F015,4418,9662166.0,17713.97,2.26,2024-09-19
MSR_02572,PROD_0993,F005,1006,77260.8,1030.14,10.35,2023-02-16
MSR_02573,PROD_0422,F006,9753,7051419.0,12927.6,9.31,2023-03-12
MSR_02574,PROD_0719,F005,1759,37888.86,4546.66,13.53,2024-06-08
MSR_02575,PROD_0869,F007,2253,214035.0,5778.94,13.95,2023-11-28
MSR_02576,PROD_0231,F005,3476,112622.4,13514.69,3.08,2024-04-22
MSR_02577,PROD_0951,F014,4005,772965.0,20870.06,6.78,2024-02-21
MSR_02578,PROD_0231,F019,2847,92242.8,11069.14,3.93,2023-07-23
MSR_02579,PROD_0942,F015,8766,11281842.0,20683.38,10.22,2023-02-08
MSR_02580,PROD_0626,F013,7034,176201.7,9514.89,10.37,2024-07-27
MSR_02581,PROD_0071,F010,9807,256551.12,30786.13,2.74,2023-11-12
MSR_02582,PROD_0654,F017,2229,604059.0,16309.59,2.52,2023-01-10
MSR_02583,PROD_0762,F013,4492,691318.8,37331.22,6.66,2023-04-21
MSR_02584,PROD_0560,F019,1031,3157953.0,5789.58,12.28,2023-07-11
MSR_02585,PROD_0121,F001,6287,7676427.0,14073.45,5.58,2024-06-16
MSR_02586,PROD_0998,F005,5402,278743.2,15052.13,14.54,2024-07-17
MSR_02587,PROD_0119,F011,1141,625382.1,1366.58,4.35,2024-01-10
MSR_02588,PROD_0151,F007,6193,9400974.0,17235.12,3.33,2023-09-06
MSR_02589,PROD_0700,F003,8408,9829792.8,21479.92,8.72,2024-10-01
MSR_02590,PROD_0160,F018,6698,341598.0,18446.29,14.14,2023-06-06
MSR_02591,PROD_0545,F006,8925,8675100.0,18956.7,5.36,2023-06-04
MSR_02592,PROD_0082,F006,4648,4810680.0,8819.58,8.07,2024-09-27
MSR_02593,PROD_0059,F015,8432,742016.0,20034.43,7.73,2024-05-31
MSR_02594,PROD_0178,F020,2407,85785.48,10294.26,5.06,2024-03-09
MSR_02595,PROD_0908,F019,2631,5995522.8,13101.33,7.21,2024-05-22
MSR_02596,PROD_0497,F004,2554,5800134.0,10633.58,9.37,2024-12-26
MSR_02597,PROD_0193,F013,4833,56836.08,6820.33,2.24,2023-01-24
MSR_02598,PROD_0450,F018,1384,43346.88,5201.63,12.36,2023-12-13
MSR_02599,PROD_0565,F016,3447,2523204.0,4625.87,10.94,2024-03-16
MSR_02600,PROD_0386,F016,2858,482887.68,6438.5,14.46,2024-07-28
MSR_02601,PROD_0518,F004,9855,1220443.2,16272.58,14.41,2023-07-23
MSR_02602,PROD_0374,F019,5658,446755.68,5956.74,2.15,2024-12-19
MSR_02603,PROD_0445,F018,9701,19330212.6,42240.09,4.3,2024-07-24
