measurement_id,product_id,factory_id,production_volume,total_water_footprint,total_carbon_footprint,waste_percentage,timestamp
TED_MSR_02119,TED_PRD_0348,FAC_TED_010,10082,2286597.6,4083.21,5.98,2024-03-23
TED_MSR_02120,TED_PRD_0727,FAC_TED_017,824,118326.4,3401.88,9.7,2023-09-09
TED_MSR_02121,TED_PRD_0079,FAC_TED_016,14658,391808.34,29603.3,10.1,2024-08-25
TED_MSR_02122,TED_PRD_0054,FAC_TED_016,3419,74876.1,9184.8,10.35,2024-03-09
TED_MSR_02123,TED_PRD_0847,FAC_TED_016,8322,1487973.6,42779.24,10.52,2024-11-11
TED_MSR_02124,TED_PRD_0462,FAC_TED_017,833,15348.02,2176.63,3.52,2024-11-07
TED_MSR_02125,TED_PRD_0470,FAC_TED_019,13244,115620.12,8735.74,8.22,2023-10-20
TED_MSR_02126,TED_PRD_0943,FAC_TED_009,12444,13408410.0,29498.5,9.4,2023-12-29
TED_MSR_02127,TED_PRD_0043,FAC_TED_002,1035,3503682.0,6256.58,10.66,2024-05-22
TED_MSR_02128,TED_PRD_0866,FAC_TED_005,555,3346.65,252.86,7.14,2024-05-08
TED_MSR_02129,TED_PRD_0200,FAC_TED_017,624,226200.0,497.64,7.22,2024-09-04
TED_MSR_02130,TED_PRD_0733,FAC_TED_017,941,28517.01,4044.23,8.43,2023-03-02
TED_MSR_02131,TED_PRD_0172,FAC_TED_005,679,14489.86,2054.93,11.66,2023-03-01
TED_MSR_02132,TED_PRD_0965,FAC_TED_013,4263,2696347.5,5931.96,9.55,2024-04-30
TED_MSR_02133,TED_PRD_0566,FAC_TED_013,13448,28090182.4,50161.04,4.46,2023-07-19
TED_MSR_02134,TED_PRD_0729,FAC_TED_014,1071,28724.22,2170.27,2.67,2023-06-18
TED_MSR_02135,TED_PRD_0891,FAC_TED_014,913,296725.0,652.79,10.06,2023-10-03
TED_MSR_02136,TED_PRD_0425,FAC_TED_004,896,994560.0,2188.03,6.07,2024-04-18
TED_MSR_02137,TED_PRD_0766,FAC_TED_013,1459,39655.62,2996.2,5.19,2024-01-18
TED_MSR_02138,TED_PRD_0470,FAC_TED_009,14919,130242.87,9840.57,2.76,2024-05-31
TED_MSR_02139,TED_PRD_0913,FAC_TED_018,640,22348.8,1688.58,5.84,2024-11-01
TED_MSR_02140,TED_PRD_0918,FAC_TED_014,1159,29989.12,3678.67,7.39,2024-02-17
TED_MSR_02141,TED_PRD_0980,FAC_TED_014,12017,220632.12,16669.98,10.47,2023-08-16
TED_MSR_02142,TED_PRD_0036,FAC_TED_002,1499,41282.46,3119.12,7.19,2024-01-14
TED_MSR_02143,TED_PRD_0319,FAC_TED_009,14993,1291347.09,97568.45,2.2,2024-11-29
TED_MSR_02144,TED_PRD_0059,FAC_TED_003,356,129014.4,3709.16,4.29,2024-08-10
TED_MSR_02145,TED_PRD_0266,FAC_TED_019,6003,484892.32,59480.13,7.53,2023-09-01
TED_MSR_02146,TED_PRD_0827,FAC_TED_011,7088,127087.84,18023.37,8.52,2023-07-18
TED_MSR_02147,TED_PRD_0931,FAC_TED_013,12963,354343.6,50252.37,5.42,2024-09-29
TED_MSR_02148,TED_PRD_0777,FAC_TED_001,1027,18470.6,2619.47,7.03,2024-07-04
TED_MSR_02149,TED_PRD_0621,FAC_TED_003,1260,282240.0,504.0,11.1,2023-11-15
TED_MSR_02150,TED_PRD_0573,FAC_TED_014,7553,1293073.6,37175.87,11.92,2024-08-14
TED_MSR_02151,TED_PRD_0516,FAC_TED_002,583,12056.44,1709.82,3.07,2023-05-17
TED_MSR_02152,TED_PRD_0397,FAC_TED_002,310,247225.0,543.9,11.98,2023-10-19
TED_MSR_02153,TED_PRD_0818,FAC_TED_002,1046,48612.85,6894.19,11.72,2024-12-11
TED_MSR_02154,TED_PRD_0700,FAC_TED_004,1128,40692.6,4991.63,5.2,2024-08-07
TED_MSR_02155,TED_PRD_0425,FAC_TED_005,715,793650.0,1746.03,2.49,2024-05-08
TED_MSR_02156,TED_PRD_0053,FAC_TED_011,11481,1409866.8,40533.67,5.36,2023-08-04
TED_MSR_02157,TED_PRD_0528,FAC_TED_014,1026,31949.64,2413.97,9.17,2023-12-24
TED_MSR_02158,TED_PRD_0993,FAC_TED_009,5701,869402.5,1912.69,6.48,2024-02-28
TED_MSR_02159,TED_PRD_0503,FAC_TED_016,7143,4089367.5,8996.61,10.58,2023-09-01
TED_MSR_02160,TED_PRD_0809,FAC_TED_004,1101,244972.5,538.94,6.77,2024-05-12
TED_MSR_02161,TED_PRD_0001,FAC_TED_013,679,19382.06,2748.73,6.03,2024-06-25
TED_MSR_02162,TED_PRD_0092,FAC_TED_012,10448,8227800.0,18101.16,6.39,2023-02-15
TED_MSR_02163,TED_PRD_0322,FAC_TED_004,918,691437.6,1234.71,9.79,2024-09-28
TED_MSR_02164,TED_PRD_0519,FAC_TED_014,7675,7291250.0,16040.75,3.24,2024-02-13
TED_MSR_02165,TED_PRD_0202,FAC_TED_001,1308,204571.2,5881.42,9.5,2024-02-13
TED_MSR_02166,TED_PRD_0851,FAC_TED_014,1336,77815.32,11035.63,2.49,2023-04-24
TED_MSR_02167,TED_PRD_0090,FAC_TED_019,5301,2181891.6,3896.23,2.85,2023-07-04
TED_MSR_02168,TED_PRD_0811,FAC_TED_010,12737,53941.2,7649.84,2.3,2024-09-06
TED_MSR_02169,TED_PRD_0164,FAC_TED_012,5173,84578.55,10374.97,3.76,2024-06-22
TED_MSR_02170,TED_PRD_0130,FAC_TED_013,3380,4656288.0,8314.8,9.94,2024-07-15
TED_MSR_02171,TED_PRD_0411,FAC_TED_015,9965,96859.8,7318.3,11.38,2024-08-08
TED_MSR_02172,TED_PRD_0025,FAC_TED_003,1401,45497.48,5581.02,10.24,2024-11-02
TED_MSR_02173,TED_PRD_0000,FAC_TED_014,7123,8416536.8,15029.53,4.61,2023-07-24
TED_MSR_02174,TED_PRD_0504,FAC_TED_011,4933,143796.95,20393.02,6.73,2023-07-16
TED_MSR_02175,TED_PRD_0049,FAC_TED_016,11145,166339.12,20404.27,3.04,2024-08-05
TED_MSR_02176,TED_PRD_0469,FAC_TED_017,1090,29757.0,3650.19,7.93,2024-03-06
TED_MSR_02177,TED_PRD_0509,FAC_TED_017,883,20423.79,1543.13,9.48,2023-05-18
TED_MSR_02178,TED_PRD_0689,FAC_TED_003,865,575225.0,1265.5,8.01,2024-10-07
TED_MSR_02179,TED_PRD_0662,FAC_TED_013,335,4882.62,692.44,6.47,2024-04-03
TED_MSR_02180,TED_PRD_0191,FAC_TED_013,1105,529958.0,15236.29,5.86,2024-05-07
TED_MSR_02181,TED_PRD_0655,FAC_TED_014,693,14026.32,1989.19,7.57,2023-03-09
TED_MSR_02182,TED_PRD_0038,FAC_TED_007,8308,707841.6,86828.57,10.7,2024-09-11
TED_MSR_02183,TED_PRD_0868,FAC_TED_018,336,52550.4,1510.82,4.96,2024-08-24
TED_MSR_02184,TED_PRD_0522,FAC_TED_001,1217,202022.0,5808.13,7.26,2024-07-17
TED_MSR_02185,TED_PRD_0985,FAC_TED_018,1318,132142.68,9984.11,8.59,2024-07-21
TED_MSR_02186,TED_PRD_0739,FAC_TED_005,737,83841.12,6334.66,10.15,2024-05-23
TED_MSR_02187,TED_PRD_0726,FAC_TED_014,545,416925.0,917.24,10.74,2024-10-20
TED_MSR_02188,TED_PRD_0914,FAC_TED_018,1156,1716660.0,3776.65,7.77,2023-04-09
TED_MSR_02189,TED_PRD_0354,FAC_TED_001,581,605692.5,1332.52,3.44,2024-04-04
TED_MSR_02190,TED_PRD_0508,FAC_TED_020,8836,7002530.0,15405.57,8.56,2023-03-20
TED_MSR_02191,TED_PRD_0412,FAC_TED_016,11076,290080.44,21917.19,7.8,2024-04-12
TED_MSR_02192,TED_PRD_0830,FAC_TED_004,1459,30748.43,3771.81,4.01,2024-05-04
TED_MSR_02193,TED_PRD_0346,FAC_TED_004,835,46760.0,1344.35,2.68,2024-09-01
TED_MSR_02194,TED_PRD_0227,FAC_TED_009,7951,24608345.0,54138.36,4.74,2024-05-15
TED_MSR_02195,TED_PRD_0534,FAC_TED_015,5872,1864360.0,4101.59,8.45,2024-03-17
TED_MSR_02196,TED_PRD_0312,FAC_TED_013,14393,753905.34,56961.74,9.95,2024-05-10
TED_MSR_02197,TED_PRD_0436,FAC_TED_019,8412,6453686.4,11524.44,11.24,2024-12-25
TED_MSR_02198,TED_PRD_0042,FAC_TED_013,896,2811200.0,6184.64,6.84,2023-06-08
TED_MSR_02199,TED_PRD_0976,FAC_TED_016,8932,89900.58,12749.54,2.6,2024-03-31
TED_MSR_02200,TED_PRD_0726,FAC_TED_001,416,318240.0,700.13,5.64,2023-03-26
TED_MSR_02201,TED_PRD_0182,FAC_TED_012,9256,1062588.8,30549.43,6.07,2024-06-10
TED_MSR_02202,TED_PRD_0024,FAC_TED_018,825,13476.37,1911.19,9.27,2023-02-23
TED_MSR_02203,TED_PRD_0938,FAC_TED_012,13607,860914.89,65046.9,8.77,2024-07-15
TED_MSR_02204,TED_PRD_0125,FAC_TED_013,1130,32950.8,2489.62,7.62,2023-03-02
TED_MSR_02205,TED_PRD_0726,FAC_TED_003,405,309825.0,681.62,5.81,2024-11-16
TED_MSR_02206,TED_PRD_0519,FAC_TED_010,3086,2931700.0,6449.74,10.28,2023-04-22
TED_MSR_02207,TED_PRD_0767,FAC_TED_007,14322,11669565.6,20838.51,8.85,2024-11-07
TED_MSR_02208,TED_PRD_0556,FAC_TED_014,443,8722.67,1237.03,6.05,2023-08-10
TED_MSR_02209,TED_PRD_0354,FAC_TED_004,764,796470.0,1752.23,2.21,2023-02-16
TED_MSR_02210,TED_PRD_0528,FAC_TED_018,872,27154.08,2051.64,6.15,2023-01-13
TED_MSR_02211,TED_PRD_0501,FAC_TED_004,1190,17778.6,1343.27,4.99,2023-03-24
TED_MSR_02212,TED_PRD_0134,FAC_TED_011,14012,12437051.2,22209.02,5.1,2023-08-02
TED_MSR_02213,TED_PRD_0302,FAC_TED_007,10850,88915.75,12609.87,2.88,2024-02-01
TED_MSR_02214,TED_PRD_0192,FAC_TED_010,6547,688744.4,19801.4,4.13,2024-07-29
TED_MSR_02215,TED_PRD_0110,FAC_TED_014,1025,244360.0,7025.35,8.85,2023-02-20
TED_MSR_02216,TED_PRD_0243,FAC_TED_013,991,881990.0,1940.38,3.07,2024-04-04
TED_MSR_02217,TED_PRD_0796,FAC_TED_007,3346,113228.64,8555.05,6.38,2023-05-04
TED_MSR_02218,TED_PRD_0554,FAC_TED_011,13126,424101.06,32043.19,4.24,2023-04-30
TED_MSR_02219,TED_PRD_0226,FAC_TED_001,841,72662.4,2089.04,7.58,2023-12-03
TED_MSR_02220,TED_PRD_0667,FAC_TED_002,1407,516087.6,921.58,7.77,2024-01-30
TED_MSR_02221,TED_PRD_0049,FAC_TED_007,4851,72401.18,8881.21,8.31,2024-07-27
TED_MSR_02222,TED_PRD_0343,FAC_TED_017,1012,102556.08,7748.68,9.27,2023-05-21
TED_MSR_02223,TED_PRD_0035,FAC_TED_001,1408,5265.92,746.8,5.83,2023-06-24
TED_MSR_02224,TED_PRD_0648,FAC_TED_012,12126,478188.81,67815.87,10.79,2023-10-23
TED_MSR_02225,TED_PRD_0158,FAC_TED_006,3764,5216904.0,9315.9,2.01,2024-02-08
TED_MSR_02226,TED_PRD_0468,FAC_TED_004,644,4588.5,562.86,11.16,2024-10-30
TED_MSR_02227,TED_PRD_0305,FAC_TED_017,573,8382.99,1188.86,9.28,2024-01-09
TED_MSR_02228,TED_PRD_0399,FAC_TED_004,1063,2854155.0,6279.14,4.29,2023-11-26
TED_MSR_02229,TED_PRD_0155,FAC_TED_006,8185,6646220.0,11868.25,7.19,2024-11-07
TED_MSR_02230,TED_PRD_0818,FAC_TED_003,1249,58047.28,8232.16,4.69,2023-02-01
TED_MSR_02231,TED_PRD_0430,FAC_TED_002,519,25119.6,3562.42,9.15,2023-04-20
TED_MSR_02232,TED_PRD_0877,FAC_TED_013,488,9925.92,749.96,6.56,2023-06-04
TED_MSR_02233,TED_PRD_0466,FAC_TED_014,13329,58647.6,8317.3,2.56,2023-03-27
TED_MSR_02234,TED_PRD_0774,FAC_TED_006,14098,970647.3,119066.07,11.16,2024-04-04
TED_MSR_02235,TED_PRD_0477,FAC_TED_003,1477,1476409.2,2636.44,5.47,2024-07-06
TED_MSR_02236,TED_PRD_0586,FAC_TED_018,1291,69714.0,5267.28,6.4,2024-02-24
TED_MSR_02237,TED_PRD_0452,FAC_TED_001,363,1577.24,223.68,5.12,2023-08-21
TED_MSR_02238,TED_PRD_0417,FAC_TED_010,6634,184624.22,26183.07,9.51,2024-02-10
TED_MSR_02239,TED_PRD_0053,FAC_TED_011,9600,1178880.0,33892.8,11.46,2024-04-20
TED_MSR_02240,TED_PRD_0006,FAC_TED_017,458,124805.0,274.57,3.04,2023-09-30
TED_MSR_02241,TED_PRD_0825,FAC_TED_018,807,29112.52,3571.14,10.43,2024-10-06
TED_MSR_02242,TED_PRD_0261,FAC_TED_007,3440,97524.0,11962.94,8.27,2024-02-06
TED_MSR_02243,TED_PRD_0807,FAC_TED_001,1427,73618.93,10440.5,11.42,2023-03-01
TED_MSR_02244,TED_PRD_0649,FAC_TED_013,3993,74389.59,5620.55,2.79,2024-01-28
TED_MSR_02245,TED_PRD_0781,FAC_TED_008,11139,388973.88,29389.14,8.4,2024-04-01
TED_MSR_02246,TED_PRD_0191,FAC_TED_005,630,302148.0,8686.75,8.12,2023-07-05
TED_MSR_02247,TED_PRD_0595,FAC_TED_019,11817,10025542.8,17902.76,11.65,2024-08-20
TED_MSR_02248,TED_PRD_0097,FAC_TED_013,417,4003.2,491.06,11.2,2024-07-09
TED_MSR_02249,TED_PRD_0512,FAC_TED_015,3738,10801324.8,19288.08,11.46,2024-06-10
TED_MSR_02250,TED_PRD_0941,FAC_TED_007,14201,2096067.6,60261.94,11.96,2023-03-14
TED_MSR_02251,TED_PRD_0231,FAC_TED_001,535,16419.15,1240.56,11.32,2023-04-28
TED_MSR_02252,TED_PRD_0722,FAC_TED_007,3489,555448.8,15969.15,10.98,2024-05-30
TED_MSR_02253,TED_PRD_0191,FAC_TED_004,672,322291.2,9265.87,5.69,2024-03-30
TED_MSR_02254,TED_PRD_0225,FAC_TED_007,6930,109667.25,13452.52,11.79,2024-07-07
TED_MSR_02255,TED_PRD_0153,FAC_TED_016,4753,88762.28,10888.17,7.18,2023-12-07
TED_MSR_02256,TED_PRD_0876,FAC_TED_005,695,618550.0,1360.81,2.34,2024-07-17
TED_MSR_02257,TED_PRD_0169,FAC_TED_008,11051,3508692.5,7719.12,5.14,2024-04-03
TED_MSR_02258,TED_PRD_0665,FAC_TED_005,566,432990.0,952.58,11.29,2023-04-07
TED_MSR_02259,TED_PRD_0187,FAC_TED_016,4466,387872.1,29305.89,8.67,2024-09-14
TED_MSR_02260,TED_PRD_0993,FAC_TED_015,4742,723155.0,1590.94,11.65,2023-03-26
TED_MSR_02261,TED_PRD_0572,FAC_TED_006,7930,303322.5,22917.7,6.32,2023-04-19
TED_MSR_02262,TED_PRD_0517,FAC_TED_015,14358,700383.24,52917.84,10.84,2023-12-11
TED_MSR_02263,TED_PRD_0963,FAC_TED_001,638,22106.7,2711.76,8.4,2023-04-03
TED_MSR_02264,TED_PRD_0887,FAC_TED_014,7218,106790.31,15144.81,4.29,2023-09-16
TED_MSR_02265,TED_PRD_0739,FAC_TED_014,1112,126501.12,9557.86,5.45,2023-08-07
TED_MSR_02266,TED_PRD_0538,FAC_TED_001,338,365040.0,803.09,2.62,2024-05-24
TED_MSR_02267,TED_PRD_0795,FAC_TED_012,4024,4597017.6,8208.96,5.87,2024-02-07
TED_MSR_02268,TED_PRD_0120,FAC_TED_017,431,412725.6,737.01,9.48,2023-02-09
TED_MSR_02269,TED_PRD_0275,FAC_TED_002,1354,1982797.6,3540.71,10.79,2023-03-02
TED_MSR_02270,TED_PRD_0769,FAC_TED_005,1074,1067556.0,1906.35,10.9,2024-05-09
TED_MSR_02271,TED_PRD_0337,FAC_TED_013,14571,10974877.2,19598.0,11.03,2023-12-18
TED_MSR_02272,TED_PRD_0220,FAC_TED_014,739,19387.66,2749.52,4.33,2024-12-22
TED_MSR_02273,TED_PRD_0135,FAC_TED_018,826,529631.2,945.77,9.61,2024-06-16
TED_MSR_02274,TED_PRD_0076,FAC_TED_019,9855,11801362.5,25963.0,8.41,2024-04-28
TED_MSR_02275,TED_PRD_0453,FAC_TED_011,14547,429863.85,52729.97,8.95,2024-10-14
TED_MSR_02276,TED_PRD_0695,FAC_TED_004,1117,925769.6,1653.16,11.03,2023-01-22
TED_MSR_02277,TED_PRD_0009,FAC_TED_013,3608,3129940.0,6885.87,8.62,2024-08-31
TED_MSR_02278,TED_PRD_0396,FAC_TED_002,495,249480.0,445.5,5.87,2024-05-16
TED_MSR_02279,TED_PRD_0133,FAC_TED_018,1318,40449.42,3056.18,2.94,2023-07-30
TED_MSR_02280,TED_PRD_0465,FAC_TED_020,12162,177261.15,25138.85,6.3,2024-11-13
TED_MSR_02281,TED_PRD_0106,FAC_TED_016,4072,55990.0,7940.4,9.95,2023-10-02
TED_MSR_02282,TED_PRD_0027,FAC_TED_002,1183,27327.3,3352.15,3.58,2024-02-03
TED_MSR_02283,TED_PRD_0982,FAC_TED_007,5494,2609650.0,5741.23,11.11,2024-05-05
TED_MSR_02284,TED_PRD_0791,FAC_TED_009,7199,232599.69,17574.2,9.99,2023-09-15
TED_MSR_02285,TED_PRD_0760,FAC_TED_019,3375,2126250.0,3796.88,3.49,2024-08-07
TED_MSR_02286,TED_PRD_0889,FAC_TED_001,1460,2138024.0,3817.9,8.88,2024-06-17
TED_MSR_02287,TED_PRD_0360,FAC_TED_019,6465,5321988.0,9503.55,9.87,2024-05-04
TED_MSR_02288,TED_PRD_0015,FAC_TED_020,5690,149021.1,11259.37,10.77,2023-11-27
TED_MSR_02289,TED_PRD_0428,FAC_TED_011,9130,1815044.0,52182.52,3.05,2024-08-02
TED_MSR_02290,TED_PRD_0135,FAC_TED_013,1483,950899.6,1698.04,4.15,2023-03-06
TED_MSR_02291,TED_PRD_0825,FAC_TED_003,915,33008.62,4049.06,6.28,2024-07-19
TED_MSR_02292,TED_PRD_0421,FAC_TED_001,379,25548.39,1930.32,7.31,2023-02-07
TED_MSR_02293,TED_PRD_0208,FAC_TED_011,7584,3907276.8,6977.28,10.87,2024-05-21
TED_MSR_02294,TED_PRD_0629,FAC_TED_003,388,17692.8,508.67,5.15,2023-09-15
TED_MSR_02295,TED_PRD_0483,FAC_TED_014,1431,194616.0,5595.21,4.51,2024-07-27
TED_MSR_02296,TED_PRD_0804,FAC_TED_002,819,16584.75,2034.4,8.24,2024-10-02
TED_MSR_02297,TED_PRD_0274,FAC_TED_001,433,321502.5,707.31,8.25,2024-04-19
TED_MSR_02298,TED_PRD_0689,FAC_TED_005,868,577220.0,1269.88,4.78,2024-06-16
TED_MSR_02299,TED_PRD_0436,FAC_TED_012,7917,6073922.4,10846.29,2.99,2023-08-16
TED_MSR_02300,TED_PRD_0627,FAC_TED_013,9983,1537382.0,44199.73,11.58,2024-02-03
TED_MSR_02301,TED_PRD_0819,FAC_TED_013,1315,1502387.5,3305.25,10.13,2023-07-21
TED_MSR_02302,TED_PRD_0752,FAC_TED_019,12603,12668535.6,22622.38,6.02,2024-11-22
TED_MSR_02303,TED_PRD_0008,FAC_TED_013,802,711855.2,1271.17,5.65,2023-03-09
TED_MSR_02304,TED_PRD_0876,FAC_TED_017,1306,1162340.0,2557.15,6.62,2024-12-12
TED_MSR_02305,TED_PRD_0656,FAC_TED_014,11403,849751.56,64203.45,7.23,2023-11-15
TED_MSR_02306,TED_PRD_0276,FAC_TED_001,785,182434.0,5244.98,9.57,2023-01-01
TED_MSR_02307,TED_PRD_0056,FAC_TED_013,5215,99736.88,12234.39,2.3,2023-11-17
TED_MSR_02308,TED_PRD_0889,FAC_TED_003,1382,2023800.8,3613.93,7.66,2024-05-03
TED_MSR_02309,TED_PRD_0554,FAC_TED_007,7869,254247.39,19209.8,8.63,2024-05-11
TED_MSR_02310,TED_PRD_0029,FAC_TED_019,8440,328147.2,24793.34,3.6,2024-11-13
TED_MSR_02311,TED_PRD_0213,FAC_TED_003,1199,59674.23,4508.72,11.79,2024-02-27
TED_MSR_02312,TED_PRD_0597,FAC_TED_011,5459,318860.19,45220.17,8.59,2023-05-03
TED_MSR_02313,TED_PRD_0052,FAC_TED_020,3456,1707264.0,49083.84,4.68,2024-01-29
TED_MSR_02314,TED_PRD_0537,FAC_TED_018,1220,690032.0,1232.2,8.75,2024-10-07
TED_MSR_02315,TED_PRD_0339,FAC_TED_002,312,8377.2,1027.6,5.44,2024-02-16
TED_MSR_02316,TED_PRD_0063,FAC_TED_018,608,22599.36,1707.51,6.82,2023-07-03
TED_MSR_02317,TED_PRD_0523,FAC_TED_010,3160,2717600.0,5978.72,10.3,2023-09-25
TED_MSR_02318,TED_PRD_0642,FAC_TED_013,1170,72458.1,10275.88,3.08,2023-07-25
TED_MSR_02319,TED_PRD_0866,FAC_TED_018,769,4637.07,350.36,6.2,2024-03-01
TED_MSR_02320,TED_PRD_0361,FAC_TED_001,907,1302814.8,2326.46,2.36,2023-09-29
TED_MSR_02321,TED_PRD_0687,FAC_TED_008,6815,15361010.0,27430.38,8.94,2023-01-26
TED_MSR_02322,TED_PRD_0046,FAC_TED_003,1208,49902.48,3770.41,8.52,2023-07-15
TED_MSR_02323,TED_PRD_0666,FAC_TED_010,14478,13783056.0,24612.6,7.3,2023-09-24
TED_MSR_02324,TED_PRD_0274,FAC_TED_004,580,430650.0,947.43,6.92,2024-09-09
TED_MSR_02325,TED_PRD_0881,FAC_TED_012,5209,221278.32,16718.81,8.13,2023-10-14
TED_MSR_02326,TED_PRD_0000,FAC_TED_016,7514,8878542.4,15854.54,7.47,2024-01-13
TED_MSR_02327,TED_PRD_0777,FAC_TED_001,697,12535.54,1777.77,4.22,2023-11-26
TED_MSR_02328,TED_PRD_0219,FAC_TED_003,1453,1000826.4,1787.19,6.23,2023-06-21
TED_MSR_02329,TED_PRD_0301,FAC_TED_016,10554,421104.6,51655.5,2.24,2023-11-20
TED_MSR_02330,TED_PRD_0549,FAC_TED_002,1365,129483.9,9783.23,8.39,2024-01-01
TED_MSR_02331,TED_PRD_0413,FAC_TED_003,525,8171.62,1158.88,4.93,2023-06-12
TED_MSR_02332,TED_PRD_0426,FAC_TED_005,818,29141.25,3574.66,11.09,2024-10-20
TED_MSR_02333,TED_PRD_0905,FAC_TED_007,3296,4152960.0,9136.51,8.22,2024-05-05
TED_MSR_02334,TED_PRD_0457,FAC_TED_017,304,47545.6,1366.94,4.55,2024-08-05
TED_MSR_02335,TED_PRD_0320,FAC_TED_013,1479,279235.2,8028.01,5.55,2023-02-18
TED_MSR_02336,TED_PRD_0095,FAC_TED_004,331,12859.35,1577.41,6.05,2024-05-16
TED_MSR_02337,TED_PRD_0455,FAC_TED_007,5943,197901.9,24275.97,7.11,2023-03-11
TED_MSR_02338,TED_PRD_0849,FAC_TED_014,775,598920.0,1069.5,8.07,2024-06-23
TED_MSR_02339,TED_PRD_0550,FAC_TED_007,13936,99294.0,12180.06,11.71,2023-02-21
TED_MSR_02340,TED_PRD_0633,FAC_TED_017,521,51907.23,3921.88,2.59,2024-02-08
TED_MSR_02341,TED_PRD_0689,FAC_TED_003,845,561925.0,1236.24,9.33,2024-04-07
TED_MSR_02342,TED_PRD_0775,FAC_TED_005,303,6382.7,905.18,5.12,2023-06-15
TED_MSR_02343,TED_PRD_0750,FAC_TED_018,320,31616.0,908.96,2.49,2023-12-14
TED_MSR_02344,TED_PRD_0963,FAC_TED_013,1010,34996.5,4292.9,10.88,2023-11-18
TED_MSR_02345,TED_PRD_0801,FAC_TED_020,14241,18264082.5,40180.98,9.75,2023-05-11
TED_MSR_02346,TED_PRD_0103,FAC_TED_008,8979,4177030.8,120089.64,10.7,2023-04-19
TED_MSR_02347,TED_PRD_0364,FAC_TED_002,870,8743.5,1072.54,6.02,2023-03-04
TED_MSR_02348,TED_PRD_0058,FAC_TED_012,14400,1681920.0,48355.2,8.25,2024-04-17
TED_MSR_02349,TED_PRD_0441,FAC_TED_017,1427,5166310.8,9225.56,9.49,2023-12-22
TED_MSR_02350,TED_PRD_0696,FAC_TED_003,716,7249.5,889.27,8.35,2023-04-26
TED_MSR_02351,TED_PRD_0564,FAC_TED_007,3505,4880712.5,10737.57,9.68,2023-09-08
TED_MSR_02352,TED_PRD_0601,FAC_TED_001,742,18160.45,2575.48,2.97,2024-09-27
TED_MSR_02353,TED_PRD_0353,FAC_TED_013,1030,40788.0,1172.66,8.78,2023-07-15
TED_MSR_02354,TED_PRD_0157,FAC_TED_013,12307,1270082.4,36514.87,2.96,2023-06-06
TED_MSR_02355,TED_PRD_0829,FAC_TED_019,10731,53118.45,4013.39,8.38,2023-03-30
TED_MSR_02356,TED_PRD_0615,FAC_TED_005,1193,31942.57,3918.29,5.11,2023-11-13
TED_MSR_02357,TED_PRD_0350,FAC_TED_015,11030,12574200.0,27663.24,6.54,2023-11-01
TED_MSR_02358,TED_PRD_0728,FAC_TED_017,967,4201.62,595.87,6.92,2024-12-20
TED_MSR_02359,TED_PRD_0654,FAC_TED_016,14656,382521.6,46922.65,6.8,2024-06-23
TED_MSR_02360,TED_PRD_0630,FAC_TED_020,7643,307477.89,23231.66,2.85,2023-06-29
TED_MSR_02361,TED_PRD_0624,FAC_TED_014,1226,491380.8,14127.2,5.05,2024-09-26
TED_MSR_02362,TED_PRD_0041,FAC_TED_005,779,482980.0,1062.56,6.13,2024-06-11
TED_MSR_02363,TED_PRD_0106,FAC_TED_006,8030,110412.5,15658.5,7.5,2024-08-29
TED_MSR_02364,TED_PRD_0774,FAC_TED_015,3478,239460.3,29373.8,3.12,2024-11-30
TED_MSR_02365,TED_PRD_0789,FAC_TED_005,1361,14086.35,1727.93,5.53,2023-12-11
TED_MSR_02366,TED_PRD_0308,FAC_TED_001,718,330854.4,9512.06,4.83,2024-11-12
TED_MSR_02367,TED_PRD_0187,FAC_TED_006,8605,747344.25,56466.01,7.34,2024-07-30
TED_MSR_02368,TED_PRD_0470,FAC_TED_012,9801,85562.73,6464.74,10.27,2023-03-20
TED_MSR_02369,TED_PRD_0748,FAC_TED_018,1256,863500.0,1899.7,4.0,2023-05-15
TED_MSR_02370,TED_PRD_0850,FAC_TED_006,5653,203931.97,25015.66,8.1,2024-08-26
TED_MSR_02371,TED_PRD_0487,FAC_TED_019,3655,444448.0,12777.88,3.24,2024-05-01
TED_MSR_02372,TED_PRD_0197,FAC_TED_012,4275,52582.5,6450.12,5.09,2024-12-31
TED_MSR_02373,TED_PRD_0030,FAC_TED_002,1489,124480.4,3578.81,2.23,2023-09-26
TED_MSR_02374,TED_PRD_0691,FAC_TED_013,5589,147884.94,11173.53,7.57,2024-05-26
TED_MSR_02375,TED_PRD_0978,FAC_TED_018,544,1135600.0,2498.32,7.01,2024-06-24
TED_MSR_02376,TED_PRD_0544,FAC_TED_019,3964,3440752.0,6144.2,9.23,2023-03-29
TED_MSR_02377,TED_PRD_0146,FAC_TED_004,732,6039.0,740.78,9.31,2024-04-19
TED_MSR_02378,TED_PRD_0425,FAC_TED_003,472,523920.0,1152.62,3.9,2023-08-17
TED_MSR_02379,TED_PRD_0265,FAC_TED_005,931,52578.22,6449.6,4.95,2023-06-10
TED_MSR_02380,TED_PRD_0719,FAC_TED_003,1145,29661.22,4206.5,5.74,2024-11-11
TED_MSR_02381,TED_PRD_0739,FAC_TED_014,1032,117400.32,8870.25,11.88,2023-12-19
TED_MSR_02382,TED_PRD_0311,FAC_TED_007,10409,371913.57,28100.14,7.97,2023-01-21
