measurement_id,product_id,factory_id,production_volume_packs,total_individual_items,ecommerce_sales_pct,total_water_footprint,total_carbon_footprint,waste_percentage,timestamp
PRM_MSR_002217,PRM_PRD_0217,FAC_PRM_003,49217,49217,0.0,16192393.0,113346.75,11.27,2024-07-09
PRM_MSR_002218,PRM_PRD_0192,FAC_PRM_003,67497,67497,0.0,39485745.0,81603.87,9.76,2024-03-03
PRM_MSR_002219,PRM_PRD_0921,FAC_PRM_014,157971,473913,0.0,12321738.0,86252.17,3.2,2024-01-17
PRM_MSR_002220,PRM_PRD_0179,FAC_PRM_003,49491,49491,0.0,11704621.5,81932.35,8.31,2024-03-03
PRM_MSR_002221,PRM_PRD_0660,FAC_PRM_006,195838,979190,0.0,4900845.95,757403.47,5.72,2024-11-20
PRM_MSR_002222,PRM_PRD_0069,FAC_PRM_007,29089,29089,0.0,835145.19,129067.89,7.82,2024-02-12
PRM_MSR_002223,PRM_PRD_0834,FAC_PRM_019,30971,30971,0.0,915193.05,122025.74,4.92,2023-05-04
PRM_MSR_002224,PRM_PRD_0048,FAC_PRM_009,56629,56629,0.0,92022125.0,213491.33,5.52,2024-02-02
PRM_MSR_002225,PRM_PRD_0764,FAC_PRM_019,30901,30901,0.0,36463180.0,84594.58,10.37,2023-12-30
PRM_MSR_002226,PRM_PRD_0662,FAC_PRM_003,190483,952415,0.0,242865825.0,501922.7,7.82,2023-09-23
PRM_MSR_002227,PRM_PRD_0239,FAC_PRM_012,16010,16010,0.0,43947450.0,90824.73,3.87,2023-12-23
PRM_MSR_002228,PRM_PRD_0336,FAC_PRM_013,28748,28748,0.0,9501214.0,66508.5,6.49,2023-02-28
PRM_MSR_002229,PRM_PRD_0599,FAC_PRM_002,54247,54247,0.0,674290.21,104208.49,10.92,2023-01-09
PRM_MSR_002230,PRM_PRD_0649,FAC_PRM_009,42273,42273,0.0,2006910.68,267588.09,4.71,2023-05-02
PRM_MSR_002231,PRM_PRD_0617,FAC_PRM_009,57830,57830,0.0,148854420.0,307632.47,5.78,2023-04-05
PRM_MSR_002232,PRM_PRD_0651,FAC_PRM_016,89238,89238,0.0,43637382.0,90183.92,7.88,2023-03-30
PRM_MSR_002233,PRM_PRD_0461,FAC_PRM_013,37942,37942,0.0,51885685.0,120374.79,10.1,2023-07-26
PRM_MSR_002234,PRM_PRD_0865,FAC_PRM_017,49340,49340,0.0,1191314.3,184112.21,6.62,2023-06-26
PRM_MSR_002235,PRM_PRD_0096,FAC_PRM_006,239071,1673497,0.0,476946645.0,985689.73,3.18,2024-11-19
PRM_MSR_002236,PRM_PRD_0269,FAC_PRM_018,37993,37993,0.0,3514352.5,24600.47,2.7,2024-07-23
PRM_MSR_002237,PRM_PRD_0711,FAC_PRM_013,41408,41408,0.0,72422592.0,149673.36,4.28,2023-05-17
PRM_MSR_002238,PRM_PRD_0368,FAC_PRM_019,25069,25069,0.0,37453086.0,77403.04,7.5,2023-05-29
PRM_MSR_002239,PRM_PRD_0638,FAC_PRM_011,42936,42936,0.0,66443460.0,154148.83,8.27,2023-06-28
PRM_MSR_002240,PRM_PRD_0813,FAC_PRM_005,46023,46023,0.0,51890932.5,120386.96,9.7,2023-10-18
PRM_MSR_002241,PRM_PRD_0136,FAC_PRM_001,28286,28286,0.0,836982.74,129351.88,7.52,2024-11-17
PRM_MSR_002242,PRM_PRD_0861,FAC_PRM_001,21056,21056,0.0,1193875.2,159183.36,6.14,2024-03-20
PRM_MSR_002243,PRM_PRD_0350,FAC_PRM_002,46938,46938,0.0,30556638.0,63150.39,9.21,2023-02-27
PRM_MSR_002244,PRM_PRD_0817,FAC_PRM_018,34948,34948,0.0,885931.8,118124.24,3.88,2024-05-13
PRM_MSR_002245,PRM_PRD_0687,FAC_PRM_004,35384,35384,0.0,1286385.32,198805.0,10.67,2024-09-04
PRM_MSR_002246,PRM_PRD_0610,FAC_PRM_010,87893,615251,0.0,123050200.0,285476.46,11.05,2023-05-26
PRM_MSR_002247,PRM_PRD_0820,FAC_PRM_017,212016,636048,0.0,146291040.0,339395.21,5.43,2024-02-29
PRM_MSR_002248,PRM_PRD_0195,FAC_PRM_015,229818,689454,0.0,19649439.0,137546.07,5.83,2023-05-21
PRM_MSR_002249,PRM_PRD_0624,FAC_PRM_011,37522,37522,0.0,1412703.3,188360.44,11.21,2024-08-18
PRM_MSR_002250,PRM_PRD_0056,FAC_PRM_015,61648,61648,0.0,6010680.0,42074.76,9.65,2023-05-16
PRM_MSR_002251,PRM_PRD_0922,FAC_PRM_016,89675,448375,0.0,90795937.5,210646.58,4.05,2024-12-17
PRM_MSR_002252,PRM_PRD_0548,FAC_PRM_018,79876,79876,0.0,856670.1,132394.47,5.95,2024-11-17
PRM_MSR_002253,PRM_PRD_0163,FAC_PRM_018,39247,39247,0.0,21585850.0,50079.17,2.17,2024-06-04
PRM_MSR_002254,PRM_PRD_0244,FAC_PRM_011,223913,1567391,0.0,71316290.5,499214.03,7.76,2024-10-30
PRM_MSR_002255,PRM_PRD_0357,FAC_PRM_016,55560,55560,0.0,17445840.0,122120.88,11.47,2023-05-04
PRM_MSR_002256,PRM_PRD_0441,FAC_PRM_017,48622,48622,0.0,15948016.0,111636.11,7.29,2023-03-17
PRM_MSR_002257,PRM_PRD_0868,FAC_PRM_017,51678,51678,0.0,1856015.37,286838.74,5.02,2024-07-27
PRM_MSR_002258,PRM_PRD_0063,FAC_PRM_018,22786,22786,0.0,8430820.0,59015.74,6.24,2024-04-28
PRM_MSR_002259,PRM_PRD_0015,FAC_PRM_013,87085,87085,0.0,732820.27,113254.04,8.67,2023-09-21
PRM_MSR_002260,PRM_PRD_0614,FAC_PRM_010,39792,39792,0.0,1461958.08,225938.98,7.47,2023-05-25
PRM_MSR_002261,PRM_PRD_0387,FAC_PRM_017,20218,20218,0.0,613818.48,94862.86,5.22,2023-10-31
PRM_MSR_002262,PRM_PRD_0644,FAC_PRM_014,75757,75757,0.0,42802705.0,99302.28,10.44,2023-03-12
PRM_MSR_002263,PRM_PRD_0801,FAC_PRM_017,248633,1243165,0.0,304575425.0,706614.99,9.44,2024-12-08
PRM_MSR_002264,PRM_PRD_0809,FAC_PRM_019,52870,52870,0.0,22496185.0,157473.29,11.9,2024-04-20
PRM_MSR_002265,PRM_PRD_0461,FAC_PRM_003,51309,51309,0.0,70165057.5,162782.93,6.31,2023-09-25
PRM_MSR_002266,PRM_PRD_0307,FAC_PRM_005,226748,1587236,0.0,61108586.0,427760.1,10.25,2024-03-17
PRM_MSR_002267,PRM_PRD_0964,FAC_PRM_009,27709,27709,0.0,52231465.0,121177.0,4.64,2024-10-17
PRM_MSR_002268,PRM_PRD_0413,FAC_PRM_009,18353,18353,0.0,7001669.5,49011.69,4.04,2024-11-27
PRM_MSR_002269,PRM_PRD_0580,FAC_PRM_011,126324,884268,0.0,161378910.0,374399.07,4.95,2023-11-18
PRM_MSR_002270,PRM_PRD_0054,FAC_PRM_019,69910,69910,0.0,1237407.0,164987.6,10.82,2023-09-27
PRM_MSR_002271,PRM_PRD_0477,FAC_PRM_020,166386,499158,0.0,2251202.58,347913.13,4.66,2024-02-27
PRM_MSR_002272,PRM_PRD_0404,FAC_PRM_018,75527,75527,0.0,46260287.5,107323.87,6.53,2023-04-24
PRM_MSR_002273,PRM_PRD_0515,FAC_PRM_018,31992,31992,0.0,40117968.0,82910.47,5.44,2024-11-03
PRM_MSR_002274,PRM_PRD_0486,FAC_PRM_003,45645,45645,0.0,85310505.0,176308.38,6.99,2023-06-20
PRM_MSR_002275,PRM_PRD_0183,FAC_PRM_010,20199,20199,0.0,669596.85,89279.58,4.83,2023-02-22
PRM_MSR_002276,PRM_PRD_0237,FAC_PRM_007,30699,30699,0.0,407529.22,54337.23,3.31,2023-12-29
PRM_MSR_002277,PRM_PRD_0037,FAC_PRM_015,40682,40682,0.0,94097466.0,194468.1,10.8,2023-12-18
PRM_MSR_002278,PRM_PRD_0951,FAC_PRM_009,46258,46258,0.0,2055705.52,317699.94,7.1,2023-01-02
PRM_MSR_002279,PRM_PRD_0967,FAC_PRM_008,205654,616962,0.0,121849995.0,282691.99,7.09,2024-01-30
PRM_MSR_002280,PRM_PRD_0223,FAC_PRM_006,48569,48569,0.0,31764126.0,65645.86,10.91,2024-10-29
PRM_MSR_002281,PRM_PRD_0113,FAC_PRM_010,222182,666546,0.0,27661659.0,193631.61,4.84,2023-05-02
PRM_MSR_002282,PRM_PRD_0509,FAC_PRM_015,40838,40838,0.0,1141013.72,176338.48,3.09,2023-01-04
PRM_MSR_002283,PRM_PRD_0863,FAC_PRM_004,107856,539280,0.0,82509840.0,170520.34,6.7,2024-07-13
PRM_MSR_002284,PRM_PRD_0154,FAC_PRM_006,33761,33761,0.0,15698865.0,32444.32,4.79,2024-02-26
PRM_MSR_002285,PRM_PRD_0703,FAC_PRM_008,27293,27293,0.0,33229227.5,77091.81,8.64,2024-07-14
PRM_MSR_002286,PRM_PRD_0891,FAC_PRM_003,18003,18003,0.0,19983330.0,46361.33,5.94,2024-02-26
PRM_MSR_002287,PRM_PRD_0515,FAC_PRM_020,44610,44610,0.0,55940940.0,115611.28,11.46,2024-03-17
PRM_MSR_002288,PRM_PRD_0233,FAC_PRM_010,174277,1219939,0.0,8143092.82,1085745.71,10.59,2023-07-21
PRM_MSR_002289,PRM_PRD_0658,FAC_PRM_018,43630,43630,0.0,595549.5,79406.6,2.32,2024-10-22
PRM_MSR_002290,PRM_PRD_0320,FAC_PRM_016,121456,364368,0.0,50100600.0,116233.39,10.13,2023-01-05
PRM_MSR_002291,PRM_PRD_0225,FAC_PRM_006,32958,32958,0.0,15918714.0,32898.68,7.01,2023-10-02
PRM_MSR_002292,PRM_PRD_0382,FAC_PRM_003,148816,1041712,0.0,239593760.0,555857.52,8.25,2023-05-05
PRM_MSR_002293,PRM_PRD_0463,FAC_PRM_017,94723,473615,0.0,117219712.5,271949.73,8.43,2023-05-06
PRM_MSR_002294,PRM_PRD_0922,FAC_PRM_003,125871,629355,0.0,127444387.5,295670.98,9.5,2024-02-27
PRM_MSR_002295,PRM_PRD_0424,FAC_PRM_014,33243,33243,0.0,44462512.5,103153.03,8.99,2024-12-01
PRM_MSR_002296,PRM_PRD_0821,FAC_PRM_011,51039,51039,0.0,140714523.0,290810.01,3.35,2023-03-09
PRM_MSR_002297,PRM_PRD_0151,FAC_PRM_007,205053,1435371,0.0,3947270.25,610032.67,10.09,2024-02-18
PRM_MSR_002298,PRM_PRD_0247,FAC_PRM_004,166352,1164464,0.0,177580760.0,411987.36,5.81,2023-01-02
PRM_MSR_002299,PRM_PRD_0010,FAC_PRM_018,29548,29548,0.0,22456480.0,52099.03,11.43,2023-09-11
PRM_MSR_002300,PRM_PRD_0789,FAC_PRM_008,53538,53538,0.0,111466116.0,230363.31,2.89,2024-04-10
PRM_MSR_002301,PRM_PRD_0932,FAC_PRM_004,32390,32390,0.0,3174220.0,22219.54,8.54,2024-04-03
PRM_MSR_002302,PRM_PRD_0959,FAC_PRM_009,23099,23099,0.0,24484940.0,56805.06,5.93,2024-07-08
PRM_MSR_002303,PRM_PRD_0216,FAC_PRM_020,54174,162522,0.0,987321.15,131642.82,7.98,2024-12-16
PRM_MSR_002304,PRM_PRD_0745,FAC_PRM_020,35740,35740,0.0,377414.4,58327.68,10.6,2023-04-05
PRM_MSR_002305,PRM_PRD_0744,FAC_PRM_010,28252,28252,0.0,74246256.0,153442.26,8.56,2024-11-29
PRM_MSR_002306,PRM_PRD_0800,FAC_PRM_008,244418,733254,0.0,3548949.36,548473.99,2.53,2024-09-08
PRM_MSR_002307,PRM_PRD_0354,FAC_PRM_004,45522,45522,0.0,1624907.79,251122.11,6.78,2023-12-08
PRM_MSR_002308,PRM_PRD_0252,FAC_PRM_001,16737,16737,0.0,661529.93,88203.99,11.67,2023-04-04
PRM_MSR_002309,PRM_PRD_0895,FAC_PRM_001,36849,36849,0.0,1272764.46,196699.96,9.31,2023-03-17
PRM_MSR_002310,PRM_PRD_0228,FAC_PRM_014,78577,78577,0.0,37481229.0,77461.21,8.02,2023-09-02
PRM_MSR_002311,PRM_PRD_0885,FAC_PRM_014,78942,78942,0.0,655613.31,101322.06,8.95,2023-04-21
PRM_MSR_002312,PRM_PRD_0224,FAC_PRM_003,19905,19905,0.0,30952275.0,71809.28,3.46,2023-12-23
PRM_MSR_002313,PRM_PRD_0416,FAC_PRM_007,42409,42409,0.0,77735697.0,160653.77,11.97,2024-08-03
PRM_MSR_002314,PRM_PRD_0099,FAC_PRM_017,48341,48341,0.0,7976265.0,55833.86,10.9,2023-02-20
PRM_MSR_002315,PRM_PRD_0319,FAC_PRM_014,228349,1141745,0.0,6279597.5,970483.25,6.56,2023-11-02
PRM_MSR_002316,PRM_PRD_0850,FAC_PRM_011,57405,57405,0.0,2828918.4,437196.48,4.35,2023-07-12
PRM_MSR_002317,PRM_PRD_0970,FAC_PRM_013,21302,21302,0.0,618610.08,95603.38,9.45,2023-08-14
PRM_MSR_002318,PRM_PRD_0901,FAC_PRM_003,30928,30928,0.0,40546608.0,83796.32,10.45,2024-05-17
PRM_MSR_002319,PRM_PRD_0869,FAC_PRM_005,44315,44315,0.0,78437550.0,162104.27,3.2,2023-11-02
PRM_MSR_002320,PRM_PRD_0417,FAC_PRM_006,40330,40330,0.0,2401651.5,320220.2,7.78,2024-03-09
PRM_MSR_002321,PRM_PRD_0146,FAC_PRM_001,243492,1217460,0.0,41393640.0,289755.48,8.2,2023-08-16
PRM_MSR_002322,PRM_PRD_0210,FAC_PRM_011,45803,45803,0.0,65131866.0,134605.86,9.44,2024-12-25
PRM_MSR_002323,PRM_PRD_0496,FAC_PRM_017,243906,731718,0.0,193173552.0,399225.34,2.33,2023-09-14
PRM_MSR_002324,PRM_PRD_0002,FAC_PRM_002,64791,64791,0.0,34404021.0,71101.64,3.94,2023-05-12
PRM_MSR_002325,PRM_PRD_0852,FAC_PRM_016,30479,30479,0.0,1041010.24,160883.4,11.56,2023-04-12
PRM_MSR_002326,PRM_PRD_0496,FAC_PRM_008,205904,617712,0.0,163075968.0,337023.67,2.26,2023-03-21
PRM_MSR_002327,PRM_PRD_0856,FAC_PRM_002,26442,26442,0.0,28755675.0,66713.17,5.42,2024-12-09
PRM_MSR_002328,PRM_PRD_0840,FAC_PRM_003,29713,29713,0.0,1194462.6,159261.68,3.31,2024-02-07
PRM_MSR_002329,PRM_PRD_0214,FAC_PRM_018,56080,56080,0.0,2060379.2,318422.24,9.02,2024-07-16
PRM_MSR_002330,PRM_PRD_0437,FAC_PRM_007,172183,860915,0.0,6263156.62,835087.55,9.98,2023-01-06
PRM_MSR_002331,PRM_PRD_0355,FAC_PRM_019,64888,64888,0.0,26441860.0,61345.12,10.69,2024-09-26
PRM_MSR_002332,PRM_PRD_0215,FAC_PRM_014,30938,30938,0.0,3635215.0,25446.5,7.38,2024-02-09
PRM_MSR_002333,PRM_PRD_0301,FAC_PRM_011,39164,39164,0.0,24183770.0,56106.35,9.55,2024-01-01
PRM_MSR_002334,PRM_PRD_0015,FAC_PRM_019,43163,43163,0.0,363216.64,56133.48,2.18,2023-03-25
PRM_MSR_002335,PRM_PRD_0713,FAC_PRM_019,15185,15185,0.0,4639017.5,32473.12,8.58,2024-04-09
PRM_MSR_002336,PRM_PRD_0540,FAC_PRM_018,55159,55159,0.0,1859685.68,287405.97,6.45,2024-10-02
PRM_MSR_002337,PRM_PRD_0480,FAC_PRM_017,39657,39657,0.0,73880991.0,152687.38,8.8,2024-05-24
PRM_MSR_002338,PRM_PRD_0497,FAC_PRM_016,43228,43228,0.0,80079870.0,185785.3,11.34,2023-05-02
PRM_MSR_002339,PRM_PRD_0299,FAC_PRM_010,26460,26460,0.0,36779400.0,85328.21,4.67,2023-10-20
PRM_MSR_002340,PRM_PRD_0503,FAC_PRM_010,42146,42146,0.0,1539171.92,237872.02,9.32,2024-01-16
PRM_MSR_002341,PRM_PRD_0565,FAC_PRM_019,24189,24189,0.0,703778.96,108765.84,2.66,2023-12-10
PRM_MSR_002342,PRM_PRD_0801,FAC_PRM_003,107101,535505,0.0,131198725.0,304381.04,7.87,2024-03-16
PRM_MSR_002343,PRM_PRD_0168,FAC_PRM_008,50290,50290,0.0,18758170.0,131307.19,7.57,2024-11-01
PRM_MSR_002344,PRM_PRD_0812,FAC_PRM_011,44879,44879,0.0,11062673.5,77438.71,3.07,2023-07-24
PRM_MSR_002345,PRM_PRD_0504,FAC_PRM_007,150901,452703,0.0,1568615.9,242422.46,9.52,2023-08-24
PRM_MSR_002346,PRM_PRD_0649,FAC_PRM_014,53313,53313,0.0,2531034.68,337471.29,11.46,2023-02-25
PRM_MSR_002347,PRM_PRD_0389,FAC_PRM_020,46444,46444,0.0,19506480.0,45255.03,8.64,2023-09-09
PRM_MSR_002348,PRM_PRD_0817,FAC_PRM_012,54444,54444,0.0,1380155.4,184020.72,6.02,2023-05-09
PRM_MSR_002349,PRM_PRD_0676,FAC_PRM_004,35975,35975,0.0,989312.5,152893.75,11.26,2024-01-21
PRM_MSR_002350,PRM_PRD_0757,FAC_PRM_019,38535,38535,0.0,15664477.5,109651.34,8.59,2023-02-10
PRM_MSR_002351,PRM_PRD_0608,FAC_PRM_018,248862,746586,0.0,162382455.0,376727.3,6.24,2023-05-10
PRM_MSR_002352,PRM_PRD_0369,FAC_PRM_020,64182,64182,0.0,46981224.0,97094.53,3.72,2023-03-10
PRM_MSR_002353,PRM_PRD_0958,FAC_PRM_020,45024,45024,0.0,35343840.0,81997.71,4.89,2023-08-11
PRM_MSR_002354,PRM_PRD_0788,FAC_PRM_006,45059,45059,0.0,46298122.5,107411.64,8.58,2023-10-22
PRM_MSR_002355,PRM_PRD_0753,FAC_PRM_020,204823,1433761,0.0,8172437.7,1089658.36,3.21,2023-02-25
PRM_MSR_002356,PRM_PRD_0465,FAC_PRM_004,188893,944465,0.0,3541743.75,472232.5,4.01,2023-04-23
PRM_MSR_002357,PRM_PRD_0513,FAC_PRM_020,19211,19211,0.0,664604.55,102711.61,8.14,2024-04-24
PRM_MSR_002358,PRM_PRD_0657,FAC_PRM_010,48876,48876,0.0,459678.78,71041.27,3.81,2023-12-20
PRM_MSR_002359,PRM_PRD_0914,FAC_PRM_016,17060,17060,0.0,1005687.0,134091.6,6.76,2024-02-23
PRM_MSR_002360,PRM_PRD_0817,FAC_PRM_003,41165,41165,0.0,1043532.75,139137.7,3.89,2024-07-02
PRM_MSR_002361,PRM_PRD_0986,FAC_PRM_003,27163,27163,0.0,1038305.68,160465.42,9.24,2024-02-05
PRM_MSR_002362,PRM_PRD_0523,FAC_PRM_008,27931,27931,0.0,51951660.0,120527.85,2.16,2024-04-15
PRM_MSR_002363,PRM_PRD_0101,FAC_PRM_019,196282,1373974,0.0,68698700.0,480890.9,6.6,2024-03-13
PRM_MSR_002364,PRM_PRD_0176,FAC_PRM_015,54810,54810,0.0,1932326.55,298632.28,2.35,2023-06-03
PRM_MSR_002365,PRM_PRD_0804,FAC_PRM_001,52743,52743,0.0,71519508.0,147806.98,11.71,2023-05-24
PRM_MSR_002366,PRM_PRD_0073,FAC_PRM_009,43152,43152,0.0,2789776.8,371970.24,7.05,2024-12-29
PRM_MSR_002367,PRM_PRD_0278,FAC_PRM_017,211074,633222,0.0,21846159.0,152923.11,4.58,2023-03-10
PRM_MSR_002368,PRM_PRD_0794,FAC_PRM_011,22514,22514,0.0,45388224.0,93802.33,6.14,2024-02-18
PRM_MSR_002369,PRM_PRD_0961,FAC_PRM_012,41226,41226,0.0,25230312.0,52142.64,8.98,2024-06-13
PRM_MSR_002370,PRM_PRD_0670,FAC_PRM_010,102567,512835,0.0,95387310.0,197133.77,9.49,2024-07-16
PRM_MSR_002371,PRM_PRD_0985,FAC_PRM_006,39380,39380,0.0,1345023.9,207867.33,2.96,2023-02-22
PRM_MSR_002372,PRM_PRD_0250,FAC_PRM_004,59469,59469,0.0,63334485.0,130891.27,7.16,2024-10-17
PRM_MSR_002373,PRM_PRD_0387,FAC_PRM_018,30144,30144,0.0,915171.84,141435.65,9.85,2023-04-30
PRM_MSR_002374,PRM_PRD_0369,FAC_PRM_008,70120,70120,0.0,51327840.0,106077.54,6.08,2023-06-23
PRM_MSR_002375,PRM_PRD_0487,FAC_PRM_003,78807,551649,0.0,14618698.5,102330.89,11.42,2023-02-24
PRM_MSR_002376,PRM_PRD_0392,FAC_PRM_019,30059,30059,0.0,1559010.04,240937.91,10.32,2024-11-05
PRM_MSR_002377,PRM_PRD_0520,FAC_PRM_016,74442,521094,0.0,115943415.0,268988.72,3.12,2023-05-12
PRM_MSR_002378,PRM_PRD_0286,FAC_PRM_013,193290,579870,0.0,79732125.0,184978.53,3.27,2023-11-28
PRM_MSR_002379,PRM_PRD_0529,FAC_PRM_011,38962,38962,0.0,482154.75,64287.3,2.0,2023-12-22
PRM_MSR_002380,PRM_PRD_0026,FAC_PRM_007,59899,59899,0.0,14076265.0,98533.86,2.83,2024-12-28
PRM_MSR_002381,PRM_PRD_0851,FAC_PRM_007,38662,38662,0.0,11405290.0,79837.03,4.08,2024-09-27
PRM_MSR_002382,PRM_PRD_0669,FAC_PRM_005,52885,52885,0.0,594956.25,79327.5,5.47,2024-04-07
PRM_MSR_002383,PRM_PRD_0268,FAC_PRM_001,15701,15701,0.0,934994.55,124665.94,11.81,2023-12-02
PRM_MSR_002384,PRM_PRD_0371,FAC_PRM_002,65771,65771,0.0,30386202.0,62798.15,4.98,2024-11-16
PRM_MSR_002385,PRM_PRD_0695,FAC_PRM_005,43051,43051,0.0,2967290.18,395638.69,6.61,2023-09-02
PRM_MSR_002386,PRM_PRD_0809,FAC_PRM_015,57159,57159,0.0,24321154.5,170248.08,11.86,2024-04-08
PRM_MSR_002387,PRM_PRD_0207,FAC_PRM_013,15750,15750,0.0,493762.5,65835.0,10.37,2023-12-16
PRM_MSR_002388,PRM_PRD_0174,FAC_PRM_015,44846,44846,0.0,24754992.0,51160.32,7.49,2023-07-05
PRM_MSR_002389,PRM_PRD_0154,FAC_PRM_004,80425,80425,0.0,37397625.0,77288.42,5.55,2024-10-08
PRM_MSR_002390,PRM_PRD_0319,FAC_PRM_009,78915,394575,0.0,2170162.5,335388.75,6.63,2024-03-09
PRM_MSR_002391,PRM_PRD_0967,FAC_PRM_016,116826,350478,0.0,69219405.0,160589.02,6.03,2024-05-13
PRM_MSR_002392,PRM_PRD_0886,FAC_PRM_011,34905,34905,0.0,50367915.0,104093.69,9.74,2024-10-05
PRM_MSR_002393,PRM_PRD_0636,FAC_PRM_017,15119,15119,0.0,670149.67,89353.29,3.93,2024-07-17
PRM_MSR_002394,PRM_PRD_0390,FAC_PRM_019,89694,89694,0.0,9597258.0,67180.81,4.48,2023-05-29
PRM_MSR_002395,PRM_PRD_0670,FAC_PRM_013,146663,733315,0.0,136396590.0,281886.29,10.2,2023-08-27
PRM_MSR_002396,PRM_PRD_0800,FAC_PRM_003,214676,644028,0.0,3117095.52,481732.94,10.35,2023-07-04
PRM_MSR_002397,PRM_PRD_0588,FAC_PRM_013,248458,1242290,0.0,6559291.2,1013708.64,11.99,2023-10-18
PRM_MSR_002398,PRM_PRD_0607,FAC_PRM_016,205813,617439,0.0,138923775.0,287109.14,10.76,2024-07-25
PRM_MSR_002399,PRM_PRD_0678,FAC_PRM_015,38865,38865,0.0,2288176.88,305090.25,2.15,2024-10-31
PRM_MSR_002400,PRM_PRD_0743,FAC_PRM_011,69869,69869,0.0,37310046.0,77107.43,3.95,2023-01-15
PRM_MSR_002401,PRM_PRD_0473,FAC_PRM_015,47154,47154,0.0,2815093.8,375345.84,4.57,2024-04-11
PRM_MSR_002402,PRM_PRD_0206,FAC_PRM_020,42017,42017,0.0,86555020.0,200807.65,10.29,2023-07-15
PRM_MSR_002403,PRM_PRD_0475,FAC_PRM_020,25360,25360,0.0,636028.8,98295.36,5.39,2023-08-16
PRM_MSR_002404,PRM_PRD_0884,FAC_PRM_017,97015,97015,0.0,997799.28,154205.34,8.37,2024-09-25
PRM_MSR_002405,PRM_PRD_0197,FAC_PRM_011,51216,51216,0.0,2950041.6,393338.88,5.34,2023-10-30
PRM_MSR_002406,PRM_PRD_0841,FAC_PRM_014,168245,1177715,0.0,217877275.0,505475.28,9.77,2023-07-17
PRM_MSR_002407,PRM_PRD_0893,FAC_PRM_016,42011,42011,0.0,1540753.42,205433.79,10.99,2023-11-22
PRM_MSR_002408,PRM_PRD_0093,FAC_PRM_009,18812,18812,0.0,16930800.0,34990.32,11.76,2023-10-19
PRM_MSR_002409,PRM_PRD_0951,FAC_PRM_007,47409,47409,0.0,2106855.96,325605.01,5.96,2023-01-16
PRM_MSR_002410,PRM_PRD_0359,FAC_PRM_009,50412,50412,0.0,1915908.06,296094.88,6.41,2023-05-15
PRM_MSR_002411,PRM_PRD_0057,FAC_PRM_020,170014,510042,0.0,2075870.94,320816.42,8.79,2024-01-06
PRM_MSR_002412,PRM_PRD_0991,FAC_PRM_002,77874,77874,0.0,56536524.0,116842.15,7.64,2023-12-06
PRM_MSR_002413,PRM_PRD_0851,FAC_PRM_012,47085,47085,0.0,13890075.0,97230.52,9.91,2023-10-26
PRM_MSR_002414,PRM_PRD_0498,FAC_PRM_015,75868,75868,0.0,32433570.0,75245.88,8.07,2024-08-15
PRM_MSR_002415,PRM_PRD_0924,FAC_PRM_004,55916,55916,0.0,36401316.0,75229.39,10.16,2023-06-23
PRM_MSR_002416,PRM_PRD_0690,FAC_PRM_015,37960,37960,0.0,12716600.0,89016.2,5.61,2024-05-18
PRM_MSR_002417,PRM_PRD_0519,FAC_PRM_007,31361,31361,0.0,3920125.0,27440.88,7.12,2023-10-08
PRM_MSR_002418,PRM_PRD_0929,FAC_PRM_019,36621,36621,0.0,1250790.25,193303.95,10.08,2023-09-12
PRM_MSR_002419,PRM_PRD_0874,FAC_PRM_006,69533,69533,0.0,1303743.75,173832.5,9.43,2023-07-10
PRM_MSR_002420,PRM_PRD_0507,FAC_PRM_015,43471,43471,0.0,13432539.0,94027.77,9.31,2023-07-20
PRM_MSR_002421,PRM_PRD_0867,FAC_PRM_011,56285,56285,0.0,18771047.5,131397.33,9.54,2023-01-01
PRM_MSR_002422,PRM_PRD_0615,FAC_PRM_004,50268,50268,0.0,2576737.68,398223.1,10.87,2023-08-13
PRM_MSR_002423,PRM_PRD_0645,FAC_PRM_017,28954,28954,0.0,4473393.0,31313.75,5.76,2024-08-28
PRM_MSR_002424,PRM_PRD_0211,FAC_PRM_004,55759,55759,0.0,2260191.06,349302.26,2.03,2023-11-11
PRM_MSR_002425,PRM_PRD_0299,FAC_PRM_019,56674,56674,0.0,78776860.0,182762.32,11.27,2023-05-29
PRM_MSR_002426,PRM_PRD_0633,FAC_PRM_003,15539,15539,0.0,24357382.5,56509.13,6.19,2023-04-23
PRM_MSR_002427,PRM_PRD_0057,FAC_PRM_002,138830,416490,0.0,1695114.3,261972.21,4.66,2024-03-07
PRM_MSR_002428,PRM_PRD_0189,FAC_PRM_019,49630,49630,0.0,2118208.4,327359.48,6.49,2024-09-15
PRM_MSR_002429,PRM_PRD_0312,FAC_PRM_001,29311,29311,0.0,1512447.6,201659.68,11.41,2023-09-22
PRM_MSR_002430,PRM_PRD_0671,FAC_PRM_001,18309,18309,0.0,906295.5,140063.85,11.68,2023-10-06
PRM_MSR_002431,PRM_PRD_0040,FAC_PRM_005,15435,15435,0.0,24912090.0,51484.99,11.86,2023-04-17
PRM_MSR_002432,PRM_PRD_0749,FAC_PRM_008,47386,47386,0.0,121971564.0,252074.57,2.62,2024-11-20
PRM_MSR_002433,PRM_PRD_0581,FAC_PRM_008,111512,557560,0.0,19514600.0,136602.2,11.46,2023-09-19
