measurement_id,product_id,factory_id,production_volume,total_water_footprint,total_carbon_footprint,waste_percentage,timestamp
MSR_HM_02763,PRD_0454,FAC_HM_003,6099,4199161.5,9175.95,15.03,2024-11-11
MSR_HM_02764,PRD_0615,FAC_HM_002,8783,61481.0,6916.61,5.08,2023-03-10
MSR_HM_02765,PRD_0369,FAC_HM_003,11799,851297.85,53915.53,9.4,2024-07-17
MSR_HM_02766,PRD_0257,FAC_HM_008,12707,2662370.64,35498.28,16.19,2023-10-22
MSR_HM_02767,PRD_0422,FAC_HM_018,7131,487760.4,19510.42,14.65,2023-07-16
MSR_HM_02768,PRD_0896,FAC_HM_001,7246,2993322.6,6540.96,15.07,2024-11-27
MSR_HM_02769,PRD_0386,FAC_HM_014,11855,1123854.0,14984.72,17.33,2024-04-07
MSR_HM_02770,PRD_0583,FAC_HM_005,10865,22911025.5,50064.83,6.32,2024-09-11
MSR_HM_02771,PRD_0122,FAC_HM_011,12599,380993.76,5079.92,16.89,2023-04-30
MSR_HM_02772,PRD_0046,FAC_HM_020,21374,23718727.8,51829.81,15.0,2024-07-11
MSR_HM_02773,PRD_0206,FAC_HM_015,8089,350253.7,14010.15,11.87,2024-12-25
MSR_HM_02774,PRD_0043,FAC_HM_008,10885,164363.5,12491.63,12.47,2023-12-18
MSR_HM_02775,PRD_0565,FAC_HM_020,21097,1289026.7,51561.07,8.29,2023-02-18
MSR_HM_02776,PRD_0726,FAC_HM_010,16983,904854.24,101796.1,10.27,2024-12-24
MSR_HM_02777,PRD_0808,FAC_HM_011,13091,92946.1,7063.9,11.14,2023-01-23
MSR_HM_02778,PRD_0301,FAC_HM_010,23070,19247301.0,42058.92,5.04,2024-11-25
MSR_HM_02779,PRD_0855,FAC_HM_006,19157,193102.56,21724.04,6.75,2024-04-13
MSR_HM_02780,PRD_0359,FAC_HM_001,17336,204564.8,23013.54,13.63,2023-09-10
MSR_HM_02781,PRD_0649,FAC_HM_003,9563,1232192.55,78038.86,14.57,2024-03-14
MSR_HM_02782,PRD_0399,FAC_HM_007,3617,2929770.0,6402.09,11.91,2023-02-28
MSR_HM_02783,PRD_0315,FAC_HM_008,18800,2233440.0,29779.2,17.2,2024-01-11
MSR_HM_02784,PRD_0132,FAC_HM_009,13577,1307465.1,52298.6,16.04,2023-08-12
MSR_HM_02785,PRD_0318,FAC_HM_016,9246,84138.6,6394.53,4.86,2024-07-22
MSR_HM_02786,PRD_0046,FAC_HM_007,23359,25921482.3,56643.24,16.27,2023-08-02
MSR_HM_02787,PRD_0183,FAC_HM_011,24347,791764.44,89073.5,15.93,2024-09-09
MSR_HM_02788,PRD_0181,FAC_HM_006,2870,250838.0,10033.52,4.59,2023-03-31
MSR_HM_02789,PRD_0861,FAC_HM_015,12931,66206.72,7448.26,11.05,2024-10-30
MSR_HM_02790,PRD_0009,FAC_HM_011,21769,924747.12,12329.96,15.08,2024-08-08
MSR_HM_02791,PRD_0094,FAC_HM_012,20801,1007808.45,63827.87,6.38,2023-10-11
MSR_HM_02792,PRD_0480,FAC_HM_020,4463,1569190.8,20922.54,9.21,2024-02-26
MSR_HM_02793,PRD_0249,FAC_HM_016,19752,2090551.68,27874.02,4.54,2024-10-18
MSR_HM_02794,PRD_0183,FAC_HM_008,18319,595733.88,67020.06,7.41,2024-02-19
MSR_HM_02795,PRD_0397,FAC_HM_018,23021,877100.1,35084.0,16.68,2023-11-10
MSR_HM_02796,PRD_0691,FAC_HM_004,17787,41829687.9,91405.61,12.76,2023-06-10
MSR_HM_02797,PRD_0816,FAC_HM_011,12364,875371.2,11671.62,14.87,2024-09-14
MSR_HM_02798,PRD_0324,FAC_HM_002,20157,1947166.2,77886.65,3.84,2023-10-31
MSR_HM_02799,PRD_0001,FAC_HM_017,10621,111732.92,12569.95,6.55,2023-09-15
MSR_HM_02800,PRD_0891,FAC_HM_017,19930,265467.6,29865.11,9.93,2024-03-18
MSR_HM_02801,PRD_0683,FAC_HM_002,17793,772216.2,58688.43,10.39,2024-08-13
MSR_HM_02802,PRD_0680,FAC_HM_002,5872,29829.76,3355.85,17.62,2024-01-10
MSR_HM_02803,PRD_0106,FAC_HM_003,16698,1687165.92,22495.55,13.24,2024-03-04
MSR_HM_02804,PRD_0727,FAC_HM_016,19809,703219.5,28128.78,3.08,2024-02-18
MSR_HM_02805,PRD_0902,FAC_HM_010,8379,374541.3,14981.65,8.19,2023-04-13
MSR_HM_02806,PRD_0877,FAC_HM_019,8258,588382.5,37264.22,4.17,2023-07-13
MSR_HM_02807,PRD_0724,FAC_HM_020,4750,124260.0,1656.8,16.32,2023-04-09
MSR_HM_02808,PRD_0800,FAC_HM_014,6256,98219.2,7464.66,4.65,2024-02-28
MSR_HM_02809,PRD_0163,FAC_HM_019,14652,467398.8,18695.95,15.93,2023-04-27
MSR_HM_02810,PRD_0847,FAC_HM_014,11237,9617748.3,21016.56,9.56,2023-06-21
MSR_HM_02811,PRD_0629,FAC_HM_006,21989,71481841.2,156201.06,3.27,2024-02-14
MSR_HM_02812,PRD_0067,FAC_HM_002,14252,1327146.24,17695.28,15.63,2024-01-30
MSR_HM_02813,PRD_0137,FAC_HM_004,24575,4582746.0,61103.28,9.7,2023-09-11
MSR_HM_02814,PRD_0328,FAC_HM_006,9355,16923195.0,36980.32,14.19,2023-05-16
MSR_HM_02815,PRD_0932,FAC_HM_003,24304,1155655.2,73191.5,5.58,2024-11-18
MSR_HM_02816,PRD_0194,FAC_HM_007,19737,5883204.96,78442.73,15.79,2024-08-08
MSR_HM_02817,PRD_0091,FAC_HM_017,10047,507875.85,32165.47,9.87,2024-06-03
MSR_HM_02818,PRD_0578,FAC_HM_009,11160,589248.0,66290.4,9.87,2024-12-20
MSR_HM_02819,PRD_0927,FAC_HM_004,19378,3757781.76,50103.76,10.9,2023-12-27
MSR_HM_02820,PRD_0465,FAC_HM_003,21190,612391.0,24495.64,12.63,2024-03-16
MSR_HM_02821,PRD_0181,FAC_HM_007,9515,831611.0,33264.44,9.48,2024-12-15
MSR_HM_02822,PRD_0549,FAC_HM_005,19158,609224.4,24368.98,13.03,2023-03-27
MSR_HM_02823,PRD_0529,FAC_HM_001,16184,533262.8,40527.97,17.99,2023-11-16
MSR_HM_02824,PRD_0464,FAC_HM_010,14611,157214.36,17686.62,16.39,2023-09-10
MSR_HM_02825,PRD_0218,FAC_HM_007,16946,1374320.6,54972.82,17.6,2024-12-08
MSR_HM_02826,PRD_0970,FAC_HM_006,21866,279884.8,31487.04,15.62,2024-06-18
MSR_HM_02827,PRD_0958,FAC_HM_003,20900,2041512.0,27220.16,11.09,2023-02-28
MSR_HM_02828,PRD_0571,FAC_HM_010,2676,33824.64,3805.27,6.96,2024-09-13
MSR_HM_02829,PRD_0475,FAC_HM_011,12096,345945.6,13837.82,17.93,2023-12-21
MSR_HM_02830,PRD_0462,FAC_HM_020,3794,18780.3,1427.3,12.05,2024-01-01
MSR_HM_02831,PRD_0802,FAC_HM_011,22233,1377334.35,87231.18,5.47,2023-05-23
MSR_HM_02832,PRD_0457,FAC_HM_020,21815,1223821.5,77508.7,3.71,2024-04-20
MSR_HM_02833,PRD_0100,FAC_HM_006,11880,1514700.0,95931.0,4.8,2024-09-14
MSR_HM_02834,PRD_0693,FAC_HM_003,2265,139410.75,10595.22,4.77,2024-06-05
MSR_HM_02835,PRD_0644,FAC_HM_004,8810,117613.5,8938.63,13.58,2024-01-02
MSR_HM_02836,PRD_0820,FAC_HM_005,6891,197082.6,7883.3,8.01,2024-10-25
MSR_HM_02837,PRD_0195,FAC_HM_020,13346,906460.32,12086.14,11.09,2024-11-20
MSR_HM_02838,PRD_0932,FAC_HM_003,18820,894891.0,56676.43,14.42,2023-11-09
MSR_HM_02839,PRD_0371,FAC_HM_015,23349,333890.7,25375.69,10.56,2023-07-14
MSR_HM_02840,PRD_0701,FAC_HM_004,6632,294792.4,22404.22,15.16,2024-11-28
MSR_HM_02841,PRD_0067,FAC_HM_009,21878,2037279.36,27163.72,6.24,2023-09-29
MSR_HM_02842,PRD_0690,FAC_HM_005,23990,2990353.5,189389.06,6.8,2023-05-04
MSR_HM_02843,PRD_0675,FAC_HM_007,21911,1099932.2,123742.37,15.19,2024-09-28
MSR_HM_02844,PRD_0994,FAC_HM_017,20014,315220.5,19963.96,17.82,2024-07-24
MSR_HM_02845,PRD_0369,FAC_HM_012,16282,1174746.3,74400.6,6.7,2023-04-24
MSR_HM_02846,PRD_0165,FAC_HM_017,20005,384096.0,29191.3,9.71,2023-10-13
MSR_HM_02847,PRD_0130,FAC_HM_020,2011,2150161.2,4698.5,15.82,2024-06-13
MSR_HM_02848,PRD_0252,FAC_HM_019,22993,797857.1,31914.28,17.51,2024-10-10
MSR_HM_02849,PRD_0573,FAC_HM_016,16654,41593365.0,90889.21,15.86,2024-08-19
MSR_HM_02850,PRD_0545,FAC_HM_017,5750,610650.0,38674.5,13.68,2023-10-05
MSR_HM_02851,PRD_0396,FAC_HM_013,17851,182794.24,20564.35,9.06,2024-07-08
MSR_HM_02852,PRD_0927,FAC_HM_017,11172,2166474.24,28886.32,14.7,2024-09-26
MSR_HM_02853,PRD_0302,FAC_HM_009,21674,690100.16,77636.27,8.37,2024-06-13
MSR_HM_02854,PRD_0781,FAC_HM_003,18849,446721.3,28292.35,9.93,2023-12-05
MSR_HM_02855,PRD_0350,FAC_HM_003,7333,284887.05,21651.42,8.19,2023-09-08
MSR_HM_02856,PRD_0244,FAC_HM_004,13265,11640037.5,25435.64,4.93,2024-10-21
MSR_HM_02857,PRD_0183,FAC_HM_016,4820,156746.4,17633.97,3.26,2023-09-26
MSR_HM_02858,PRD_0819,FAC_HM_015,5946,916873.2,58068.64,6.58,2024-10-22
MSR_HM_02859,PRD_0824,FAC_HM_020,16003,494492.7,37581.45,3.79,2024-10-23
MSR_HM_02860,PRD_0649,FAC_HM_013,24461,3151799.85,199613.99,4.1,2023-04-17
MSR_HM_02861,PRD_0890,FAC_HM_011,10961,1366288.65,86531.61,14.27,2024-05-01
MSR_HM_02862,PRD_0446,FAC_HM_005,15971,16041272.4,35053.15,14.88,2023-09-03
MSR_HM_02863,PRD_0872,FAC_HM_018,10032,7530019.2,16454.49,17.44,2023-12-27
MSR_HM_02864,PRD_0490,FAC_HM_020,13035,8165124.0,17842.31,11.3,2024-04-13
MSR_HM_02865,PRD_0342,FAC_HM_017,6849,77393.7,3095.75,6.11,2023-01-07
MSR_HM_02866,PRD_0705,FAC_HM_011,15246,1386776.16,18490.35,4.55,2023-08-01
MSR_HM_02867,PRD_0658,FAC_HM_004,14446,2301247.8,5028.65,17.41,2023-07-08
MSR_HM_02868,PRD_0529,FAC_HM_005,21520,709084.0,53890.38,5.59,2024-06-24
MSR_HM_02869,PRD_0175,FAC_HM_012,12087,361401.3,14456.05,4.01,2024-12-01
MSR_HM_02870,PRD_0080,FAC_HM_011,18292,18619426.8,40686.9,17.2,2024-10-02
MSR_HM_02871,PRD_0205,FAC_HM_011,11236,299327.04,3991.03,15.38,2024-02-21
MSR_HM_02872,PRD_0320,FAC_HM_001,2899,33860.32,3809.29,11.36,2024-10-18
MSR_HM_02873,PRD_0294,FAC_HM_012,11175,949428.0,12659.04,9.28,2024-06-09
MSR_HM_02874,PRD_0087,FAC_HM_014,16266,7510012.2,16410.77,3.23,2024-06-13
MSR_HM_02875,PRD_0304,FAC_HM_016,17649,410339.25,31185.78,8.71,2023-03-15
MSR_HM_02876,PRD_0989,FAC_HM_013,3165,162364.5,10283.09,10.65,2023-11-05
MSR_HM_02877,PRD_0059,FAC_HM_011,10933,783896.1,49646.75,8.36,2023-08-30
MSR_HM_02878,PRD_0074,FAC_HM_011,2685,41080.5,1643.22,3.23,2024-08-24
MSR_HM_02879,PRD_0395,FAC_HM_009,7161,116008.2,8816.62,14.26,2023-10-20
MSR_HM_02880,PRD_0541,FAC_HM_012,23117,4077838.8,258263.12,5.89,2023-08-05
MSR_HM_02881,PRD_0670,FAC_HM_012,3416,125538.0,7950.74,15.77,2024-02-02
MSR_HM_02882,PRD_0924,FAC_HM_013,16418,3085763.1,195431.66,4.83,2024-02-22
MSR_HM_02883,PRD_0671,FAC_HM_006,8935,17080146.0,37323.28,3.93,2023-04-11
MSR_HM_02884,PRD_0394,FAC_HM_020,11046,116535.3,8856.68,3.83,2024-03-31
MSR_HM_02885,PRD_0376,FAC_HM_004,2396,2089551.6,4566.06,6.27,2023-08-26
MSR_HM_02886,PRD_0180,FAC_HM_006,8825,261220.0,10448.8,8.58,2023-10-14
MSR_HM_02887,PRD_0649,FAC_HM_015,4537,584592.45,37024.19,3.43,2023-02-07
MSR_HM_02888,PRD_0544,FAC_HM_011,9744,597307.2,45395.35,7.16,2023-02-04
MSR_HM_02889,PRD_0919,FAC_HM_016,9749,2302323.84,30697.65,12.17,2023-05-10
MSR_HM_02890,PRD_0049,FAC_HM_001,8079,140574.6,10683.67,7.68,2024-07-03
MSR_HM_02891,PRD_0523,FAC_HM_019,15960,270522.0,17133.06,4.84,2024-07-27
MSR_HM_02892,PRD_0053,FAC_HM_019,6759,13267241.1,28991.38,17.55,2024-04-06
MSR_HM_02893,PRD_0879,FAC_HM_014,2478,382999.68,5106.66,13.58,2024-08-04
MSR_HM_02894,PRD_0376,FAC_HM_003,23868,20815282.8,45485.25,11.78,2023-04-25
MSR_HM_02895,PRD_0694,FAC_HM_016,11932,2348217.6,31309.57,5.23,2024-03-01
MSR_HM_02896,PRD_0291,FAC_HM_014,4996,820143.36,10935.24,14.5,2024-11-03
MSR_HM_02897,PRD_0395,FAC_HM_014,24831,402262.2,30571.93,12.39,2023-03-01
MSR_HM_02898,PRD_0437,FAC_HM_017,3327,7626482.1,16665.28,13.83,2023-12-31
MSR_HM_02899,PRD_0787,FAC_HM_002,23267,26510419.8,57930.18,8.39,2023-07-18
MSR_HM_02900,PRD_0570,FAC_HM_008,16168,914300.4,57905.69,15.92,2023-01-22
MSR_HM_02901,PRD_0052,FAC_HM_018,11126,2779719.84,37062.93,9.23,2024-01-25
MSR_HM_02902,PRD_0782,FAC_HM_001,18827,3772930.8,50305.74,8.13,2023-06-21
MSR_HM_02903,PRD_0364,FAC_HM_002,23225,3383418.0,45112.24,7.48,2024-07-11
MSR_HM_02904,PRD_0878,FAC_HM_004,18259,832610.4,11101.47,13.53,2024-05-06
MSR_HM_02905,PRD_0401,FAC_HM_004,2196,33027.84,3715.63,3.8,2024-11-27
MSR_HM_02906,PRD_0379,FAC_HM_006,21266,87615.92,9856.79,7.39,2024-11-01
MSR_HM_02907,PRD_0848,FAC_HM_002,2275,7735.0,870.19,12.27,2023-10-23
MSR_HM_02908,PRD_0900,FAC_HM_009,22834,800103.36,10668.04,6.19,2023-08-16
MSR_HM_02909,PRD_0978,FAC_HM_013,3275,40872.0,544.96,8.62,2024-05-28
MSR_HM_02910,PRD_0615,FAC_HM_019,13483,94381.0,10617.86,15.43,2024-12-13
MSR_HM_02911,PRD_0456,FAC_HM_008,12869,110673.4,4426.94,4.94,2023-11-14
MSR_HM_02912,PRD_0392,FAC_HM_017,9667,319011.0,20204.03,15.04,2023-08-24
MSR_HM_02913,PRD_0745,FAC_HM_010,6593,373427.52,4979.03,17.83,2023-01-07
MSR_HM_02914,PRD_0389,FAC_HM_017,14318,79464.9,6039.33,17.08,2023-06-09
MSR_HM_02915,PRD_0364,FAC_HM_002,19869,2894515.92,38593.55,4.26,2024-06-20
MSR_HM_02916,PRD_0371,FAC_HM_010,3760,53768.0,4086.37,7.74,2024-05-09
MSR_HM_02917,PRD_0718,FAC_HM_007,22933,459806.65,34945.31,17.16,2024-08-29
MSR_HM_02918,PRD_0861,FAC_HM_014,19701,100869.12,11347.78,17.11,2024-11-30
MSR_HM_02919,PRD_0179,FAC_HM_019,2673,302850.9,12114.04,15.47,2024-07-17
MSR_HM_02920,PRD_0416,FAC_HM_005,24356,960844.2,60853.47,5.69,2024-02-04
MSR_HM_02921,PRD_0602,FAC_HM_015,19478,514219.2,20568.77,12.87,2024-09-22
MSR_HM_02922,PRD_0251,FAC_HM_010,16249,1625712.45,102961.79,17.44,2023-09-02
MSR_HM_02923,PRD_0318,FAC_HM_014,19629,178623.9,13575.42,10.07,2023-08-11
MSR_HM_02924,PRD_0845,FAC_HM_001,6266,1247247.3,78992.33,12.03,2023-03-10
MSR_HM_02925,PRD_0498,FAC_HM_014,17974,471817.5,29881.78,4.15,2023-10-12
MSR_HM_02926,PRD_0972,FAC_HM_013,2159,62870.08,7072.88,7.74,2024-10-27
MSR_HM_02927,PRD_0377,FAC_HM_013,9385,456111.0,18244.44,11.6,2023-09-23
MSR_HM_02928,PRD_0896,FAC_HM_015,17315,7152826.5,15630.25,17.82,2024-12-24
MSR_HM_02929,PRD_0003,FAC_HM_019,12072,25847359.2,56481.27,3.99,2024-11-05
MSR_HM_02930,PRD_0216,FAC_HM_003,24931,117674.32,13238.36,14.55,2023-03-04
MSR_HM_02931,PRD_0536,FAC_HM_017,6282,224267.4,8970.7,8.75,2023-10-02
MSR_HM_02932,PRD_0282,FAC_HM_016,14795,1384812.0,18464.16,16.03,2023-06-24
MSR_HM_02933,PRD_0942,FAC_HM_002,15393,73886.4,5615.37,11.23,2024-04-28
MSR_HM_02934,PRD_0840,FAC_HM_008,19146,387706.5,24554.74,3.91,2024-11-29
MSR_HM_02935,PRD_0431,FAC_HM_007,9815,153114.0,11636.66,9.73,2023-01-18
MSR_HM_02936,PRD_0857,FAC_HM_020,6587,205514.4,2740.19,11.06,2023-08-27
MSR_HM_02937,PRD_0956,FAC_HM_011,22320,326988.0,24851.09,10.27,2024-03-15
MSR_HM_02938,PRD_0961,FAC_HM_015,14172,511325.76,57524.15,16.84,2023-11-27
MSR_HM_02939,PRD_0423,FAC_HM_016,23080,553920.0,7385.6,14.51,2023-04-22
MSR_HM_02940,PRD_0824,FAC_HM_007,11979,370151.1,28131.48,9.26,2024-09-03
MSR_HM_02941,PRD_0296,FAC_HM_008,15291,20023564.5,43755.2,4.31,2023-06-06
MSR_HM_02942,PRD_0377,FAC_HM_014,9310,452466.0,18098.64,14.79,2023-10-28
MSR_HM_02943,PRD_0705,FAC_HM_018,9707,882948.72,11772.65,15.18,2024-08-09
MSR_HM_02944,PRD_0422,FAC_HM_013,19057,1303498.8,52139.95,4.95,2023-08-05
MSR_HM_02945,PRD_0522,FAC_HM_009,9871,1039416.3,41576.65,12.08,2023-01-07
MSR_HM_02946,PRD_0771,FAC_HM_009,3566,196272.64,22080.67,13.43,2023-06-05
MSR_HM_02947,PRD_0124,FAC_HM_009,9830,430554.0,17222.16,11.0,2024-01-21
MSR_HM_02948,PRD_0113,FAC_HM_019,15941,3173056.05,200960.22,8.52,2024-12-01
MSR_HM_02949,PRD_0094,FAC_HM_020,9813,475439.85,30111.19,13.41,2023-05-29
MSR_HM_02950,PRD_0379,FAC_HM_007,5882,24233.84,2726.31,7.53,2024-08-22
MSR_HM_02951,PRD_0878,FAC_HM_012,20848,950668.8,12675.58,13.98,2024-03-10
MSR_HM_02952,PRD_0098,FAC_HM_001,14362,540729.3,41095.43,11.25,2023-06-23
MSR_HM_02953,PRD_0908,FAC_HM_003,11203,1112457.9,70455.67,4.47,2024-12-15
MSR_HM_02954,PRD_0717,FAC_HM_014,4764,1656728.64,22089.72,8.37,2023-06-06
MSR_HM_02955,PRD_0521,FAC_HM_004,14129,1030004.1,65233.59,8.73,2023-05-05
MSR_HM_02956,PRD_0765,FAC_HM_012,20508,4485099.6,9800.77,11.14,2024-05-17
MSR_HM_02957,PRD_0596,FAC_HM_015,14313,10434177.0,22800.61,3.04,2023-12-11
MSR_HM_02958,PRD_0152,FAC_HM_008,16962,254430.0,10177.2,5.28,2023-10-02
MSR_HM_02959,PRD_0684,FAC_HM_018,2150,61705.0,2468.2,6.96,2024-10-15
MSR_HM_02960,PRD_0307,FAC_HM_009,5931,1040890.5,2274.54,10.55,2024-12-25
MSR_HM_02961,PRD_0945,FAC_HM_016,15149,139370.8,15679.22,13.34,2023-10-20
MSR_HM_02962,PRD_0555,FAC_HM_005,23919,746272.8,9950.3,9.09,2023-07-10
MSR_HM_02963,PRD_0919,FAC_HM_018,22877,5402632.32,72035.1,8.17,2024-08-19
MSR_HM_02964,PRD_0378,FAC_HM_012,8937,1836017.28,24480.23,13.27,2023-01-02
MSR_HM_02965,PRD_0255,FAC_HM_018,10906,434495.04,48880.69,12.34,2023-05-05
MSR_HM_02966,PRD_0227,FAC_HM_002,12237,181719.45,11508.9,8.59,2024-08-08
MSR_HM_02967,PRD_0051,FAC_HM_010,21868,745261.44,83841.91,11.21,2023-02-21
MSR_HM_02968,PRD_0464,FAC_HM_019,16881,181639.56,20434.45,9.12,2024-10-16
MSR_HM_02969,PRD_0967,FAC_HM_003,21401,175488.2,7019.53,6.16,2023-06-21
MSR_HM_02970,PRD_0007,FAC_HM_010,21001,4621900.08,61625.33,10.87,2023-04-02
MSR_HM_02971,PRD_0151,FAC_HM_014,20458,904243.6,68722.51,16.32,2024-11-11
MSR_HM_02972,PRD_0438,FAC_HM_005,24060,1135632.0,45425.28,8.05,2023-03-31
MSR_HM_02973,PRD_0910,FAC_HM_016,11349,273510.9,10940.44,6.79,2024-12-03
MSR_HM_02974,PRD_0327,FAC_HM_008,14397,395917.5,15836.7,10.75,2024-01-18
MSR_HM_02975,PRD_0704,FAC_HM_013,20259,1410026.4,18800.35,8.37,2023-03-06
MSR_HM_02976,PRD_0554,FAC_HM_020,3904,34979.84,3935.23,4.86,2023-01-03
MSR_HM_02977,PRD_0198,FAC_HM_013,24651,983574.9,62293.08,9.93,2024-03-28
MSR_HM_02978,PRD_0193,FAC_HM_017,24045,2108746.5,84349.86,4.36,2023-08-28
MSR_HM_02979,PRD_0606,FAC_HM_019,7883,346457.85,21942.33,8.2,2024-08-07
MSR_HM_02980,PRD_0129,FAC_HM_007,8491,98495.6,11080.76,10.81,2024-11-20
MSR_HM_02981,PRD_0468,FAC_HM_016,2905,293521.2,3913.62,17.3,2024-03-09
MSR_HM_02982,PRD_0789,FAC_HM_007,16009,539503.3,41002.25,4.38,2024-04-20
MSR_HM_02983,PRD_0834,FAC_HM_014,2254,2111772.6,4614.61,17.22,2023-11-12
MSR_HM_02984,PRD_0464,FAC_HM_004,5090,54768.4,6161.44,12.95,2023-02-09
MSR_HM_02985,PRD_0961,FAC_HM_005,9078,327534.24,36847.6,14.27,2024-04-09
MSR_HM_02986,PRD_0907,FAC_HM_019,17042,43482663.0,95017.67,7.92,2023-07-07
MSR_HM_02987,PRD_0813,FAC_HM_005,17380,2636198.4,35149.31,12.81,2023-10-06
MSR_HM_02988,PRD_0504,FAC_HM_020,20275,1416208.75,107631.86,10.03,2024-05-04
MSR_HM_02989,PRD_0198,FAC_HM_015,11336,452306.4,28646.07,15.07,2023-01-16
MSR_HM_02990,PRD_0142,FAC_HM_001,22498,6986978.88,93159.72,3.23,2024-06-16
MSR_HM_02991,PRD_0992,FAC_HM_017,5740,203196.0,8127.84,9.42,2023-01-30
MSR_HM_02992,PRD_0411,FAC_HM_018,14674,957918.72,12772.25,16.74,2024-11-09
MSR_HM_02993,PRD_0205,FAC_HM_001,2440,65001.6,866.69,17.84,2023-12-25
MSR_HM_02994,PRD_0489,FAC_HM_020,19359,929232.0,104538.6,4.83,2024-12-19
MSR_HM_02995,PRD_0102,FAC_HM_014,23784,17723836.8,38729.87,16.93,2023-01-09
MSR_HM_02996,PRD_0515,FAC_HM_014,20100,2069496.0,27593.28,5.03,2024-02-04
MSR_HM_02997,PRD_0896,FAC_HM_010,12187,5034449.7,11001.2,5.68,2023-11-22
MSR_HM_02998,PRD_0108,FAC_HM_009,13500,33606900.0,73437.3,9.87,2024-11-10
MSR_HM_02999,PRD_0259,FAC_HM_007,24301,19486971.9,42582.64,15.59,2024-01-12
MSR_HM_03000,PRD_0004,FAC_HM_016,7174,100436.0,11299.05,12.15,2023-07-06
MSR_HM_03001,PRD_0724,FAC_HM_005,18364,480402.24,6405.36,17.93,2024-05-05
MSR_HM_03002,PRD_0870,FAC_HM_019,18994,246162.24,3282.16,14.06,2023-10-29
MSR_HM_03003,PRD_0669,FAC_HM_015,5437,358298.3,14331.93,11.04,2023-06-19
MSR_HM_03004,PRD_0449,FAC_HM_015,4625,32375.0,1295.0,6.32,2023-10-16
MSR_HM_03005,PRD_0874,FAC_HM_003,9101,494184.3,31298.34,11.61,2023-01-18
MSR_HM_03006,PRD_0244,FAC_HM_019,3791,3326602.5,7269.24,10.62,2024-05-10
MSR_HM_03007,PRD_0793,FAC_HM_003,11282,273475.68,30766.01,16.41,2024-11-29
MSR_HM_03008,PRD_0045,FAC_HM_016,22099,1461848.85,92583.76,4.22,2023-04-14
MSR_HM_03009,PRD_0832,FAC_HM_004,11801,234249.85,17802.99,5.09,2023-07-10
MSR_HM_03010,PRD_0909,FAC_HM_018,12089,1299809.28,17330.79,8.39,2024-02-02
MSR_HM_03011,PRD_0476,FAC_HM_003,24316,2239503.6,141835.23,3.64,2024-11-06
MSR_HM_03012,PRD_0935,FAC_HM_018,19810,2184052.5,138323.33,17.21,2024-07-03
MSR_HM_03013,PRD_0232,FAC_HM_007,2947,36837.5,2799.65,5.75,2023-03-25
MSR_HM_03014,PRD_0914,FAC_HM_007,15679,232833.15,14746.1,13.07,2024-11-08
MSR_HM_03015,PRD_0389,FAC_HM_009,4967,27566.85,2095.08,13.14,2023-08-27
MSR_HM_03016,PRD_0617,FAC_HM_003,3921,176052.9,7042.12,17.47,2024-11-20
MSR_HM_03017,PRD_0236,FAC_HM_018,2136,6194.4,470.77,7.27,2024-02-01
MSR_HM_03018,PRD_0095,FAC_HM_016,20522,26928968.4,58844.78,6.83,2024-09-25
MSR_HM_03019,PRD_0915,FAC_HM_015,15270,47031.6,5291.06,15.6,2024-01-12
MSR_HM_03020,PRD_0881,FAC_HM_002,22527,1270522.8,80466.44,11.99,2023-01-30
MSR_HM_03021,PRD_0129,FAC_HM_011,21586,250397.6,28169.73,5.28,2023-10-26
MSR_HM_03022,PRD_0722,FAC_HM_020,10430,425544.0,26951.12,6.25,2024-05-15
MSR_HM_03023,PRD_0147,FAC_HM_020,14820,274466.4,30877.47,12.17,2023-10-15
MSR_HM_03024,PRD_0826,FAC_HM_019,10477,3847154.4,8406.74,8.63,2023-10-01
MSR_HM_03025,PRD_0049,FAC_HM_009,2935,51069.0,3881.24,10.26,2024-10-13
MSR_HM_03026,PRD_0797,FAC_HM_015,16949,511859.8,20474.39,14.96,2024-01-17
MSR_HM_03027,PRD_0233,FAC_HM_005,3481,659997.6,41799.85,17.68,2024-06-10
MSR_HM_03028,PRD_0804,FAC_HM_013,13839,122475.15,9308.11,9.53,2024-12-13
MSR_HM_03029,PRD_0748,FAC_HM_016,21405,1299711.6,17329.49,14.72,2023-07-28
MSR_HM_03030,PRD_0981,FAC_HM_007,4017,1411413.12,18818.84,15.64,2024-04-24
MSR_HM_03031,PRD_0363,FAC_HM_014,6402,20068349.4,43853.06,5.8,2023-01-16
MSR_HM_03032,PRD_0458,FAC_HM_019,22498,24966030.6,54555.4,12.72,2023-03-21
MSR_HM_03033,PRD_0656,FAC_HM_009,23873,404647.35,30753.2,5.29,2024-07-10
MSR_HM_03034,PRD_0361,FAC_HM_001,7574,44232.16,4976.12,17.26,2024-10-20
MSR_HM_03035,PRD_0237,FAC_HM_009,9320,76424.0,3056.96,8.81,2024-07-28
MSR_HM_03036,PRD_0066,FAC_HM_019,14949,1266479.28,16886.39,14.38,2024-08-22
MSR_HM_03037,PRD_0973,FAC_HM_003,20942,510984.8,57485.79,13.9,2024-02-28
MSR_HM_03038,PRD_0708,FAC_HM_019,21866,1642573.92,21900.99,16.66,2024-05-01
